	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting NSAF	Confident Phosphosites	#Confident Phosphosites	Ambiguous Phosphosites	#Ambiguous Phosphosites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
273	A0A089ZC90	A0A089ZC90_METFO_V-type_ATP_synthase_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=ahaD_PE=3_SV=1			25.063142041516745	100.0	14.16	0.04490106544901066		0		0	Single Protein		A0A089ZC90	3	54	54	3	54	3	11	85	100.0	Confident
274	A0A090JTE7	A0A090JTE7_METFO_30S_ribosomal_protein_S3_OS=Methanobacterium_formicicum_OX=2162_GN=rps3_PE=3_SV=1			45.20345921301491	81.22	13.17	0.04247015610651975		0		0	Single Protein		A0A090JTE7	4	43	43	4	43	4	28	84	100.0	Confident
275	A0A090I806	A0A090I806_METFO_Putative_pantothenate_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2082_PE=4_SV=1			27.679736272995953	88.1	3.17	0.003968253968253968		0		0	Single Protein		A0A090I806	1	28	28	1	28	1	1	44	100.0	Doubtful
276	A0A090JTE0	A0A090JTE0_METFO_50S_ribosomal_protein_L6_OS=Methanobacterium_formicicum_OX=2162_GN=rpl6p_PE=3_SV=1			19.545618983365323	100.0	56.5	0.08772531611514661		0		0	Single Protein		A0A090JTE0	9	19	19	9	19	9	45	74	100.0	Confident
277	A0A090JTF6	A0A090JTF6_METFO_Biotin-(Acetyl-CoA_carboxylase)_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0338_PE=3_SV=1			36.149872006655364	64.51	3.7	0.0035087719298245615		0		0	Single Protein		A0A090JTF6	1	12	12	1	12	1	1	15	100.0	Doubtful
278	A0A090JTC3	A0A090JTC3_METFO_30S_ribosomal_protein_S9_OS=Methanobacterium_formicicum_OX=2162_GN=rpl13p_PE=3_SV=1			14.939127642773796	100.0	36.09	0.08107769423558898		0		0	Single Protein		A0A090JTC3	5	31	31	5	31	5	17	56	100.0	Confident
279	A0A089ZCU1	A0A089ZCU1_METFO_Transcription_elongation_factor_Spt5_OS=Methanobacterium_formicicum_OX=2162_GN=spt5_PE=3_SV=1			16.061856519082863	100.0	52.38	0.06517654680919983		0		0	Single Protein		A0A089ZCU1	7	10	10	7	10	7	32	50	100.0	Confident
280	A0A090JTD5	A0A090JTD5_METFO_50S_ribosomal_protein_L30_OS=Methanobacterium_formicicum_OX=2162_GN=rpl30p_PE=3_SV=1			16.92500517658409	100.0	18.0	0.03		0		0	Single Protein		A0A090JTD5	2	8	8	2	8	2	5	14	100.0	Confident
281	A0A090I7K3	A0A090I7K3_METFO_Phosphate_import_ATP-binding_protein_PstB_OS=Methanobacterium_formicicum_OX=2162_GN=pstB_PE=3_SV=1			28.201659907472095	90.04	4.38	0.00398406374501992		0		0	Single Protein		A0A090I7K3	1	26	26	1	26	1	1	31	100.0	Doubtful
282	A0A090JTB4	A0A090JTB4_METFO_Ribonuclease_J_OS=Methanobacterium_formicicum_OX=2162_GN=rnj_PE=3_SV=1			49.87173083642951	78.4	3.56	0.0024449877750611247		0		0	Single Protein		A0A090JTB4	1	40	40	1	40	1	2	48	82.35294117647058	Doubtful
283	A0A090I7L2	A0A090I7L2_METFO_Acetyl-CoA_decarbonylase/synthase_complex_subunit_gamma_OS=Methanobacterium_formicicum_OX=2162_GN=cdhE_PE=3_SV=1			50.94980276104781	67.82	31.32	0.016971556155953322		0		0	Single Protein		A0A090I7L2	10	17	17	10	17	10	24	41	100.0	Confident
284	A0A089ZCR8	A0A089ZCR8_METFO_Proteasome-activating_nucleotidase_OS=Methanobacterium_formicicum_OX=2162_GN=pan_PE=3_SV=1			45.831489581572335	86.1	12.2	0.015611257695690411		0		0	Single Protein		A0A089ZCR8	4	59	58	4	58	4	9	78	100.0	Confident
285	A0A089ZCQ3	A0A089ZCQ3_METFO_Putative_rubrerythrin_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1006_PE=4_SV=1			22.382044094126314	86.08	30.41	0.023109965635738836		0		0	Single Protein		A0A089ZCQ3	5	23	23	5	23	5	9	45	100.0	Confident
286	A0A090I887	A0A090I887_METFO_Deoxyribose-phosphate_aldolase_OS=Methanobacterium_formicicum_OX=2162_GN=deoC_PE=3_SV=1			24.307076056763364	63.79	4.31	0.005780346820809248		0		0	Single Protein		A0A090I887	1	4	4	1	4	1	1	5	100.0	Doubtful
287	A0A090I7Y5	A0A090I7Y5_METFO_AsnC_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0969_PE=4_SV=1			18.455589264981302	100.0	20.63	0.020833333333333336		0		0	Single Protein		A0A090I7Y5	3	21	21	3	21	3	6	27	100.0	Confident
288	A0A090I899	A0A090I899_METFO_Molybdenum_cofactor_biosynthesis_protein_MoaA_OS=Methanobacterium_formicicum_OX=2162_GN=moaA_PE=4_SV=1			55.00988984998277	75.36	2.44	0.002702702702702703		0		0	Single Protein		A0A090I899	1	38	38	1	38	1	2	49	88.23529411764706	Doubtful
289	A0A090I897	A0A090I897_METFO_Formylmethanofuran--tetrahydromethanopterin_formyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=ftr_PE=3_SV=1			31.31377494357824	57.91	15.15	0.04477611940298507		0		0	Single Protein		A0A090I897	4	17	17	4	17	4	14	33	100.0	Confident
290	A0A090I7X7	A0A090I7X7_METFO_Glutamine-scyllo-inositol_transaminase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0929_PE=3_SV=1			40.04826557311185	76.1	12.36	0.008423586040914562		0		0	Single Protein		A0A090I7X7	3	16	16	3	16	3	4	22	100.0	Confident
291	A0A090I7U6	A0A090I7U6_METFO_GDP-mannose_4,6-dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2001_PE=4_SV=1			45.95733837398273	89.76	32.2	0.035457643202208414		0		0	Single Protein		A0A090I7U6	10	33	33	10	33	10	36	84	100.0	Confident
292	A0A090I7U4	A0A090I7U4_METFO_ABC_transporter_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0884_PE=4_SV=1			32.281788783977355	76.31	11.85	0.011517615176151762		0		0	Single Protein		A0A090I7U4	3	38	38	3	38	3	4	57	100.0	Confident
293	A0A090I7W3	A0A090I7W3_METFO_Methyl-coenzyme_M_reductase_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=mcrB_PE=3_SV=1			46.94274210091379	64.56	46.05	0.1028644928471713		0		0	Single Protein		A0A090I7W3	20	38	38	20	38	20	132	211	100.0	Confident
294	A0A090I7V9	A0A090I7V9_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=mtrE_PE=3_SV=1			30.71094884518551	19.66	10.85	0.14655172413793102		0		0	Single Protein		A0A090I7V9	2	3	3	2	3	2	12	14	100.0	Confident
295	A0A090I7S6	A0A090I7S6_METFO_TGc_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1976_PE=4_SV=1			63.61047239179807	45.22	12.0	0.018589743589743572		0		0	Single Protein		A0A090I7S6	4	20	16	3	16	3	27	52	100.0	Confident
296	A0A090I842	A0A090I842_METFO_CBS_domain-containing_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1036_PE=4_SV=1			31.291453390373853	79.21	60.93	0.08176634695451897		0		0	Single Protein		A0A090I842	16	40	39	16	39	16	69	125	100.0	Confident
297	A0A090I7T8	A0A090I7T8_METFO_Peptidyl-prolyl_cis-trans_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0907_PE=3_SV=1			29.41450296953283	100.0	41.76	0.03253968253968253		0		0	Single Protein		A0A090I7T8	7	44	44	7	44	7	18	77	100.0	Confident
298	A0A090I7T4	A0A090I7T4_METFO_Phosphoenolpyruvate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=ppsA1_PE=3_SV=1			83.72800510760915	76.57	18.85	0.013479352437685766		0		0	Single Protein		A0A090I7T4	13	48	48	13	48	13	28	86	100.0	Confident
299	A0A090I7Q9	A0A090I7Q9_METFO_2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=aroA'_PE=3_SV=1			28.26060789774629	81.89	10.57	0.0069124423963133645		0		0	Single Protein		A0A090I7Q9	2	20	20	2	20	2	2	40	100.0	Confident
300	A0A090I838	A0A090I838_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1031_PE=4_SV=1			19.038514557772373	41.01	6.74	0.016		0		0	Single Protein		A0A090I838	1	1	1	1	1	1	2	5	100.0	Doubtful
301	A0A090I135	A0A090I135_METFO_UTP--glucose-1-phosphate_uridylyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=yngB_PE=3_SV=1			31.620237960790647	78.29	6.76	0.010040160642570281		0		0	Single Protein		A0A090I135	2	22	22	2	22	2	5	30	100.0	Doubtful
302	A0A090I0R5	A0A090I0R5_METFO_2,3-bisphosphoglycerate-independent_phosphoglycerate_mutase_OS=Methanobacterium_formicicum_OX=2162_GN=apgM1_PE=3_SV=1			43.44505505253927	63.77	6.7	0.005836575875486381		0		0	Single Protein		A0A090I0R5	2	29	29	2	29	2	2	44	100.0	Confident
303	A0A090I0S1	A0A090I0S1_METFO_KH_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1939_PE=4_SV=1			20.887177072228567	83.42	4.28	0.01282051282051282		0		0	Single Protein		A0A090I0S1	1	24	24	1	24	1	2	30	100.0	Doubtful
304	A0A090I9D3	A0A090I9D3_METFO_Succinate--CoA_ligase_[ADP-forming]_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=sucC_PE=3_SV=1			39.97881074207412	92.93	19.57	0.011005434782608698		0		0	Single Protein		A0A090I9D3	5	32	32	5	32	5	12	48	100.0	Confident
305	A0A090I9D6	A0A090I9D6_METFO_Triosephosphate_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=tpiA_PE=3_SV=1			23.486166630844448	62.22	5.33	0.018072289156626505		0		0	Single Protein		A0A090I9D6	1	6	6	1	6	1	4	8	100.0	Doubtful
306	A0A090IB58	A0A090IB58_METFO_Carbamoyl-phosphate_synthase_small_chain_OS=Methanobacterium_formicicum_OX=2162_GN=carA_PE=3_SV=1			39.53706300998604	55.0	15.56	0.007217847769028871		0		0	Single Protein		A0A090IB58	3	13	13	3	13	3	3	17	100.0	Confident
307	A0A090IB52	A0A090IB52_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1785_PE=4_SV=1			44.393417075684546	46.21	10.66	0.014069264069264068		0		0	Single Protein		A0A090IB52	3	12	12	3	12	3	7	19	100.0	Confident
308	A0A090I0P2	A0A090I0P2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0013_PE=4_SV=1			42.61859235886728	58.63	2.28	0.003875968992248062		0		0	Single Protein		A0A090I0P2	1	3	3	1	3	1	1	8	100.0	Doubtful
309	A0A090I0P3	A0A090I0P3_METFO_Fructose-bisphosphatase_OS=Methanobacterium_formicicum_OX=2162_GN=suhB_PE=4_SV=1			30.024282836457694	71.68	3.94	0.005		0		0	Single Protein		A0A090I0P3	1	24	24	1	24	1	1	46	100.0	Doubtful
310	A0A090JV74	A0A090JV74_METFO_Homoserine_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1045_PE=3_SV=1			47.24660554137425	51.03	2.3	0.011904761904761904		0		0	Single Protein		A0A090JV74	1	15	15	1	15	1	4	20	100.0	Doubtful
311	A0A090I9A6	A0A090I9A6_METFO_Hydroxylamine_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=hcp_PE=3_SV=1			48.27891550428775	81.69	48.28	0.03697581779638129		0		0	Single Protein		A0A090I9A6	18	37	37	18	37	18	66	118	100.0	Confident
312	A0A090JUV1	A0A090JUV1_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=mtrD_PE=3_SV=1			23.977778372308617	18.67	3.32	0.13333333333333333		0		0	Single Protein		A0A090JUV1	1	3	3	1	3	1	6	15	100.0	Doubtful
313	A0A090IAQ7	A0A090IAQ7_METFO_TGc_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2217_PE=4_SV=1			123.27274952236145	49.6	10.26	0.005806244935647397		0		0	Single Protein		A0A090IAQ7	6	20	16	3	16	3	44	74	99.75308641975309	Confident
314	A0A090IB20	A0A090IB20_METFO_Proteasome_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=psmA_PE=3_SV=1			27.875127649647077	89.24	39.84	0.032104913678618875		0		0	Single Protein		A0A090IB20	8	32	32	8	32	8	28	66	100.0	Confident
315	A0A089ZDH4	A0A089ZDH4_METFO_Elongation_factor_1-alpha_OS=Methanobacterium_formicicum_OX=2162_GN=tuf_PE=3_SV=1			45.22317445495815	77.97	44.55	0.03271992416377442		0		0	Single Protein		A0A089ZDH4	14	41	41	14	41	14	68	133	100.0	Confident
316	A0A090JUU7	A0A090JUU7_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_G_OS=Methanobacterium_formicicum_OX=2162_GN=mtrG_PE=3_SV=1			9.348907340023166	100.0	28.57	0.34523809523809523		0		0	Single Protein		A0A090JUU7	2	14	14	2	14	2	33	58	100.0	Confident
317	A0A090I9B3	A0A090I9B3_METFO_GTP_cyclohydrolase_III_OS=Methanobacterium_formicicum_OX=2162_GN=gch3_PE=3_SV=1			27.662015795230868	65.74	7.17	0.012121212121212121		0		0	Single Protein		A0A090I9B3	1	12	12	1	12	1	2	14	100.0	Doubtful
318	A0A090JUT3	A0A090JUT3_METFO_F420-non-reducing_hydrogenase_iron-sulfur_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=mvhD_PE=3_SV=1			16.60400173311701	100.0	23.65	0.07601351351351354		0		0	Single Protein		A0A090JUT3	4	24	24	4	24	4	20	51	100.0	Confident
319	A0A090JUS9	A0A090JUS9_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0878_PE=4_SV=1			308.45896909493257	18.64	0.42	0.0014265335235378032		0		0	Single Protein		A0A090JUS9	1	7	7	1	7	1	1	8	100.0	Doubtful
320	A0A090I100	A0A090I100_METFO_S-inosyl-L-homocysteine_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=ahcY_PE=3_SV=1			46.20998719748499	72.9	6.0	0.014802631578947368		0		0	Single Protein		A0A090I100	2	41	41	2	41	2	5	53	100.0	Confident
321	A0A090JV64	A0A090JV64_METFO_CBS_domain-containing_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1035_PE=4_SV=1			30.177776398680656	74.26	24.63	0.042409240924092394		0		0	Single Protein		A0A090JV64	6	20	19	6	19	6	24	56	100.0	Confident
322	A0A089ZDA2	A0A089ZDA2_METFO_Cell_division_control_protein_Cdc48_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1992_PE=3_SV=1			80.10606414335489	92.98	4.41	0.0039026629935720847		0		0	Single Protein		A0A089ZDA2	3	72	71	3	71	3	5	88	100.0	Confident
323	A0A090JV59	A0A090JV59_METFO_Transcription_elongation_factor_NusA-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0275_PE=4_SV=1			18.339065130128976	100.0	14.46	0.02108433734939759		0		0	Single Protein		A0A090JV59	2	13	13	2	13	2	5	17	100.0	Confident
324	A0A090I0N7	A0A090I0N7_METFO_PyrE-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=pyrE2_PE=3_SV=1			21.552217035015758	74.87	39.2	0.04771492489613295		0		0	Single Protein		A0A090I0N7	7	18	18	7	18	7	20	45	100.0	Confident
325	A0A090JUQ9	A0A090JUQ9_METFO_Putative_nickel_insertion_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0858_PE=3_SV=1			43.27488631203358	75.51	11.11	0.012640449438202247		0		0	Single Protein		A0A090JUQ9	4	16	16	4	16	4	10	26	100.0	Confident
326	A0A090I0K3	A0A090I0K3_METFO_Histidinol-phosphate_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=hisC_PE=3_SV=1			41.59313910578606	72.68	4.92	0.003401360544217687		0		0	Single Protein		A0A090I0K3	1	23	23	1	23	1	1	27	100.0	Doubtful
327	REF_HEVBR				14.71268950229706	100.0	18.12	0.03260869565217391		0		0	Single Protein		REF_HEVBR	2	4	4	2	4	2	5	12	100.0	Confident
328	A0A090I0Z8	A0A090I0Z8_METFO_Type_2_DNA_topoisomerase_6_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=top6B_PE=3_SV=1			59.20083564543436	90.11	4.56	0.0028517110266159697		0		0	Single Protein		A0A090I0Z8	2	70	70	2	70	2	3	86	100.0	Confident
329	A0A090I192	A0A090I192_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0408_PE=4_SV=1			30.61539714691531	86.45	9.52	0.019067796610169493		0		0	Single Protein		A0A090I192	2	16	16	2	16	2	6	23	100.0	Confident
330	A0A090I0Y6	A0A090I0Y6_METFO_Phosphoserine_phosphatase_SerB_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0173_PE=4_SV=1			56.84069605435563	86.29	10.08	0.00969626168224299		0		0	Single Protein		A0A090I0Y6	5	92	92	5	92	5	11	133	100.0	Confident
331	A0A090I9J6	A0A090I9J6_METFO_Protein-export_membrane_protein_SecF_OS=Methanobacterium_formicicum_OX=2162_GN=secF_PE=3_SV=1			29.787304997598305	35.36	12.14	0.015151515151515152		0		0	Single Protein		A0A090I9J6	2	4	4	2	4	2	2	5	100.0	Confident
332	A0A090IAZ4	A0A090IAZ4_METFO_LmbE_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1691_PE=4_SV=1			30.51701950267896	31.02	11.68	0.017857142857142856		0		0	Single Protein		A0A090IAZ4	2	13	13	2	13	2	3	26	100.0	Confident
333	A0A090I170	A0A090I170_METFO_TATA-box-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=tbp_PE=3_SV=1			19.643565026646062	70.17	37.57	0.03895027624309393		0		0	Single Protein		A0A090I170	6	10	10	6	10	6	21	30	100.0	Confident
334	A0A090I180	A0A090I180_METFO_50S_ribosomal_protein_L5_OS=Methanobacterium_formicicum_OX=2162_GN=rpl5p_PE=3_SV=1			19.726389896985516	100.0	39.88	0.05481695568400767		0		0	Single Protein		A0A090I180	6	36	36	6	36	6	25	78	100.0	Confident
335	A0A090I182	A0A090I182_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1987_PE=4_SV=1			20.42568348913448	100.0	6.21	0.005649717514124294		0		0	Single Protein		A0A090I182	1	15	15	1	15	1	1	18	100.0	Doubtful
336	A0A090I0T5	A0A090I0T5_METFO_Toprim_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1955_PE=4_SV=1			34.044095709289316	78.04	12.16	0.021235521235521235		0		0	Single Protein		A0A090I0T5	2	33	33	2	33	2	7	50	100.0	Confident
337	A0A090I151	A0A090I151_METFO_Big-1_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0264_PE=3_SV=1			123.91068205256178	39.66	28.97	0.034494693629544035		0		0	Single Protein		A0A090I151	21	24	24	21	24	21	96	136	100.0	Confident
338	A0A090I0T1	A0A090I0T1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0137_PE=4_SV=1			29.262544660167777	46.84	21.93	0.08739035087719298		0		0	Single Protein		A0A090I0T1	6	25	25	6	25	6	23	52	100.0	Confident
339	A0A090I9E4	A0A090I9E4_METFO_30S_ribosomal_protein_S7_OS=Methanobacterium_formicicum_OX=2162_GN=rps7_PE=3_SV=1			21.197256979270026	100.0	20.32	0.012477718360071301		0		0	Single Protein		A0A090I9E4	3	31	31	3	31	3	4	40	100.0	Confident
340	A0A090I9E0	A0A090I9E0_METFO_DNA-directed_RNA_polymerase_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=rpoA1_PE=3_SV=1			97.96712323379874	81.63	0.92	0.0012531328320802004		0		0	Single Protein		A0A090I9E0	1	78	78	1	78	1	2	110	100.0	Doubtful
341	A0A090IAU5	A0A090IAU5_METFO_Choloylglycine_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=cbh_PE=3_SV=1			36.689966224247776	70.12	3.96	0.0035335689045936395		0		0	Single Protein		A0A090IAU5	1	14	14	1	14	1	1	15	100.0	Doubtful
342	A0A090I148	A0A090I148_METFO_dTDP-glucose_4,6-dehydratase-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0259_PE=4_SV=1			34.47270591635843	89.69	3.78	0.003436426116838488		0		0	Single Protein		A0A090I148	1	48	48	1	48	1	1	90	100.0	Doubtful
343	A0A090I166	A0A090I166_METFO_Enolase_OS=Methanobacterium_formicicum_OX=2162_GN=eno_PE=3_SV=1			44.54234885537025	45.43	9.38	0.021671826625386997		0		0	Single Protein		A0A090I166	2	18	18	2	18	2	8	27	100.0	Confident
344	A0A090I168	A0A090I168_METFO_50S_ribosomal_protein_L18e_OS=Methanobacterium_formicicum_OX=2162_GN=rpl18e_PE=3_SV=1			12.839993120736223	100.0	20.69	0.01293103448275862		0		0	Single Protein		A0A090I168	2	17	17	2	17	2	2	19	100.0	Confident
345	A0A089ZDV5	A0A089ZDV5_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0181_PE=4_SV=1			11.649770047975247	100.0	15.69	0.00980392156862745		0		0	Single Protein		A0A089ZDV5	1	27	27	1	27	1	1	39	100.0	Doubtful
346	A0A090JUG7	A0A090JUG7_METFO_Phosphate_binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0745_PE=4_SV=1			29.14237438978952	78.29	31.32	0.03049932523616734		0		0	Single Protein		A0A090JUG7	6	8	8	6	8	6	15	19	100.0	Confident
347	A0A090IAD3	A0A090IAD3_METFO_Homoserine_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=hom_PE=4_SV=1			37.66961104322279	66.38	10.45	0.016312056737588652		0		0	Single Protein		A0A090IAD3	3	17	17	3	17	3	6	28	100.0	Confident
348	A0A090I8R6	A0A090I8R6_METFO_Acetylornithine_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=argD_PE=3_SV=1			42.48638393187859	69.13	15.56	0.011297539149888144		0		0	Single Protein		A0A090I8R6	5	31	31	5	31	5	8	54	100.0	Confident
349	A0A090I938	A0A090I938_METFO_Phosphomethylpyrimidine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=thiC1_PE=3_SV=1			46.66634113044773	80.65	10.26	0.00580875781948168		0		0	Single Protein		A0A090I938	3	32	32	3	32	3	4	57	100.0	Confident
350	A0A090I932	A0A090I932_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1469_PE=4_SV=1			32.588443897311414	79.46	16.5	0.01736111111111111		0		0	Single Protein		A0A090I932	4	23	23	4	23	4	8	37	100.0	Confident
351	A0A090I934	A0A090I934_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1474_PE=4_SV=1			17.64763147618084	50.3	8.38	0.009009009009009009		0		0	Single Protein		A0A090I934	1	4	4	1	4	1	1	5	100.0	Doubtful
352	A0A090I904	A0A090I904_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1429_PE=4_SV=1			66.99707130460533	70.15	17.58	0.010410334346504561		0		0	Single Protein		A0A090I904	8	39	39	8	39	8	18	73	100.0	Confident
353	A0A089ZE87	A0A089ZE87_METFO_ABC_transporter_ATP-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2311_PE=4_SV=1			24.032573915921663	74.65	26.27	0.028395061728395066		0		0	Single Protein		A0A089ZE87	5	17	17	5	17	5	14	32	100.0	Confident
354	A0A089ZDW1	A0A089ZDW1_METFO_Methyl-coenzyme_M_reductase_II_D_subunit_MrtD_OS=Methanobacterium_formicicum_OX=2162_GN=mrtD_PE=4_SV=1			18.13478183998762	100.0	29.01	0.023662551440329218		0		0	Single Protein		A0A089ZDW1	3	14	14	3	14	3	7	22	100.0	Confident
355	A0A090JUF5	A0A090JUF5_METFO_Pyruvate_synthase_subunit_PorC_OS=Methanobacterium_formicicum_OX=2162_GN=porC_PE=4_SV=1			18.642925701937028	62.64	27.59	0.05698529411764705		0		0	Single Protein		A0A090JUF5	4	12	12	4	12	4	13	27	100.0	Confident
356	A0A090I912	A0A090I912_METFO_NH(3)-dependent_NAD(+)_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=nadE_PE=3_SV=1			29.494468531390606	89.22	9.67	0.0055762081784386614		0		0	Single Protein		A0A090I912	2	17	17	2	17	2	2	20	100.0	Confident
357	A0A089ZUS9	A0A089ZUS9_METFO_50S_ribosomal_protein_L18_OS=Methanobacterium_formicicum_OX=2162_GN=rpl18p_PE=3_SV=1			21.23813980264427	84.46	42.49	0.03592400690846286		0		0	Single Protein		A0A089ZUS9	5	13	13	5	13	5	16	35	100.0	Confident
358	A0A090I8M3	A0A090I8M3_METFO_S-adenosylmethionine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=mat_PE=3_SV=1			43.810112854905825	79.3	16.96	0.01189727463312369		0		0	Single Protein		A0A090I8M3	5	30	30	5	30	5	7	46	100.0	Confident
359	A0A089ZUT3	A0A089ZUT3_METFO_50S_ribosomal_protein_L3_OS=Methanobacterium_formicicum_OX=2162_GN=rpl3p_PE=3_SV=1			36.94444525413583	83.93	24.7	0.02787698412698412		0		0	Single Protein		A0A089ZUT3	5	32	32	5	32	5	18	60	100.0	Confident
360	A0A089ZV40	A0A089ZV40_METFO_TRAM_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0952_PE=4_SV=1			7.981161569529532	100.0	18.31	0.028169014084507043		0		0	Single Protein		A0A089ZV40	1	4	4	1	4	1	2	5	100.0	Doubtful
361	A0A090JUA7	A0A090JUA7_METFO_DNA_topoisomerase_1_OS=Methanobacterium_formicicum_OX=2162_GN=topA_PE=3_SV=1			81.0219967563102	96.1	1.11	0.002785515320334262		0		0	Single Protein		A0A090JUA7	1	121	121	1	121	1	2	177	100.0	Doubtful
362	A0A090I8L6	A0A090I8L6_METFO_Replication_factor-A_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1230_PE=4_SV=1			88.92937218778448	86.73	37.42	0.01843318250457541		0		0	Single Protein		A0A090I8L6	23	89	89	23	89	23	71	192	100.0	Confident
363	A0A089ZDP0	A0A089ZDP0_METFO_Thiamine_thiazole_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=thi4_PE=3_SV=1			29.2722636069215	88.36	9.45	0.00823045267489712		0		0	Single Protein		A0A089ZDP0	2	11	11	2	11	2	3	15	100.0	Confident
364	A0A089ZV28	A0A089ZV28_METFO_Heat_shock_protein_Hsp20_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0892_PE=3_SV=1			16.708029033776402	100.0	15.65	0.027210884353741496		0		0	Single Protein		A0A089ZV28	2	13	13	2	13	2	5	25	100.0	Confident
