	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting NSAF	Confident Phosphosites	#Confident Phosphosites	Ambiguous Phosphosites	#Ambiguous Phosphosites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
272	A0A090I5F2	A0A090I5F2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0857_PE=4_SV=1			43.352654186096345	100.0	5.17	0.00516795865633075		0		0	Single Protein		A0A090I5F2	2	33	33	2	33	2	3	47	100.0	Confident
273	A0A090I5F3	A0A090I5F3_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2355_PE=4_SV=1			95.79708151880938	47.64	10.59	0.008284023668639055		0		0	Single Protein		A0A090I5F3	6	15	15	6	15	6	12	42	100.0	Confident
274	A0A089Z979	A0A089Z979_METFO_Cell_division_ATPase_MinD3_OS=Methanobacterium_formicicum_OX=2162_GN=minD3_PE=3_SV=1			27.298735446607157	63.32	33.59	0.038755411255411244		0		0	Single Protein		A0A089Z979	7	14	14	7	14	7	21	37	100.0	Confident
275	A0A090I5S8	A0A090I5S8_METFO_Argininosuccinate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=argG_PE=3_SV=1			43.957178538800264	81.89	22.96	0.010703159768580328		0		0	Single Protein		A0A090I5S8	7	44	44	7	44	7	11	61	100.0	Confident
276	A0A090I5S9	A0A090I5S9_METFO_Alanine--tRNA_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=alaS_PE=3_SV=1			86.99175102738317	79.51	4.9	0.002136752136752137		0		0	Single Protein		A0A090I5S9	2	86	86	2	86	2	2	124	100.0	Confident
277	K1C9_HUMAN				62.09190997979053	63.72	25.2	0.012561479991057455		0		0	Single Protein		K1C9_HUMAN	10	48	48	10	48	10	18	95	100.0	Confident
278	A0A090I5U3	A0A090I5U3_METFO_Geranylgeranylglyceryl_phosphate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0016_PE=3_SV=1			26.003603850969103	65.85	32.93	0.012551440329218106		0		0	Single Protein		A0A090I5U3	5	12	12	5	12	5	4	17	100.0	Confident
279	A0A090I657	A0A090I657_METFO_3-isopropylmalate_dehydratase_large_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=leuC1_PE=3_SV=1			44.84117475492701	50.24	7.45	0.002109704641350211		0		0	Single Protein		A0A090I657	2	26	26	2	26	2	1	34	100.0	Doubtful
280	A0A090I658	A0A090I658_METFO_Putative_snRNP_Sm-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1953_PE=3_SV=1			10.915926340117503	73.0	22.0	0.005		0		0	Single Protein		A0A090I658	2	4	4	2	4	2	1	7	100.0	Doubtful
281	A0A090I5T3	A0A090I5T3_METFO_Methyl-coenzyme_M_reductase_subunit_gamma_OS=Methanobacterium_formicicum_OX=2162_GN=mrtG_PE=3_SV=1			30.266059318730253	100.0	49.62	0.0198115689657043		0		0	Single Protein		A0A090I5T3	12	49	49	12	49	12	19	75	100.0	Confident
282	A0A090I653	A0A090I653_METFO_Methanogenesis_marker_protein_11_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2289_PE=4_SV=1			33.54835064605599	90.0	14.19	0.016427718040621264		0		0	Single Protein		A0A090I653	4	29	29	4	29	4	7	44	100.0	Confident
283	A0A090I622	A0A090I622_METFO_Translation_initiation_factor_2_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=eif2a_PE=3_SV=1			29.129003243622755	74.9	39.38	0.042911010558069375		0		0	Single Protein		A0A090I622	6	44	44	6	44	6	15	69	100.0	Confident
284	A0A090I640	A0A090I640_METFO_Exosome_complex_component_Csl4_OS=Methanobacterium_formicicum_OX=2162_GN=csl4_PE=3_SV=1			20.809915606007994	83.6	22.22	0.015822784810126583		0		0	Single Protein		A0A090I640	3	34	34	3	34	3	3	51	100.0	Confident
285	A0A089ZAI4	A0A089ZAI4_METFO_Formylmethanofuran_dehydrogenase_subunit_A_FwdA_OS=Methanobacterium_formicicum_OX=2162_GN=fwdA_PE=4_SV=1			63.3897190350874	76.27	23.55	0.02055720137517372		0		0	Single Protein		A0A089ZAI4	9	76	76	9	76	9	20	131	100.0	Confident
286	A0A089ZJ55	A0A089ZJ55_METFO_DNA_polymerase_sliding_clamp_OS=Methanobacterium_formicicum_OX=2162_GN=pcn_PE=3_SV=1			27.589992469933524	88.52	22.13	0.013387978142076505		0		0	Single Protein		A0A089ZJ55	5	26	26	5	26	5	9	39	100.0	Confident
287	A0A089ZJ52	A0A089ZJ52_METFO_PepSY_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2253_PE=4_SV=1			14.568282598291182	55.1	8.84	0.037037037037037035		0		0	Single Protein		A0A089ZJ52	1	3	3	1	3	1	3	5	100.0	Doubtful
288	A0A090I600	A0A090I600_METFO_1-(5-phosphoribosyl)-5-amino-4-imidazole-carboxylate_(AIR)_carboxylase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1165_PE=4_SV=1			27.81465349956876	71.21	7.0	0.00546448087431694		0		0	Single Protein		A0A090I600	1	30	30	1	30	1	1	35	100.0	Doubtful
289	A0A089Z928	A0A089Z928_METFO_FeMo_cofactor_biosynthesis_protein_NifB_OS=Methanobacterium_formicicum_OX=2162_GN=nifB_PE=3_SV=1			31.378193240850187	86.93	21.2	0.010501355013550135		0		0	Single Protein		A0A089Z928	4	37	37	4	37	4	5	54	100.0	Confident
290	A0A089Z8Q6	A0A089Z8Q6_METFO_30S_ribosomal_protein_S11_OS=Methanobacterium_formicicum_OX=2162_GN=rps11p_PE=3_SV=1			13.789311997283344	75.0	34.85	0.06683501683501683		0		0	Single Protein		A0A089Z8Q6	6	13	13	6	13	6	16	34	100.0	Confident
291	A0A090I618	A0A090I618_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1186_PE=4_SV=1			26.283668199644474	73.64	11.3	0.009708737864077669		0		0	Single Protein		A0A090I618	2	14	14	2	14	2	3	21	100.0	Confident
292	A0A090I5P8	A0A090I5P8_METFO_Phosphopantothenoylcysteine_decarboxylase/phosphopantothenate/cysteine_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1029_PE=4_SV=1			41.694712966191005	91.6	3.15	0.0028653295128939827		0		0	Single Protein		A0A090I5P8	1	26	26	1	26	1	2	39	100.0	Doubtful
293	A0A089Z8R0	A0A089Z8R0_METFO_Cytidylate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=cmk_PE=3_SV=1			19.768976853289686	100.0	14.77	0.008522727272727272		0		0	Single Protein		A0A089Z8R0	2	10	10	2	10	2	2	16	100.0	Confident
294	A0A090I613	A0A090I613_METFO_Coenzyme_F420_hydrogenase_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=frhB_PE=4_SV=1			32.06030589815718	78.23	32.65	0.05916835202549487		0		0	Single Protein		A0A090I613	10	44	44	10	44	10	35	91	100.0	Confident
295	A0A090I5M7	A0A090I5M7_METFO_Fibrillarin-like_rRNA/tRNA_2'-O-methyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=flpA_PE=3_SV=1			25.90012961131317	85.78	4.44	0.0051813471502590676		0		0	Single Protein		A0A090I5M7	1	38	38	1	38	1	1	58	100.0	Doubtful
296	A0A090I5M1	A0A090I5M1_METFO_Aspartyl/glutamyl-tRNA(Asn/Gln)_amidotransferase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=gatB_PE=3_SV=1			51.38713639396974	81.9	6.84	0.004941599281221922		0		0	Single Protein		A0A090I5M1	3	68	68	3	68	3	3	87	100.0	Confident
297	A0A089ZJ62	A0A089ZJ62_METFO_Sirohydrochlorin_cobaltochelatase_OS=Methanobacterium_formicicum_OX=2162_GN=cbiX_PE=3_SV=1			16.622409530656906	78.95	7.24	0.016666666666666666		0		0	Single Protein		A0A089ZJ62	1	10	10	1	10	1	2	14	100.0	Doubtful
298	A0A090JT40	A0A090JT40_METFO_ABC_transporter_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0191_PE=4_SV=1			40.571483143970944	40.21	5.36	0.006666666666666667		0		0	Single Protein		A0A090JT40	1	48	48	1	48	1	1	68	100.0	Doubtful
299	A0A090I6Y8	A0A090I6Y8_METFO_DNA-directed_RNA_polymerase_OS=Methanobacterium_formicicum_OX=2162_GN=rpoB2_PE=3_SV=1			56.34816920226317	92.94	3.23	0.0021691973969631237		0		0	Single Protein		A0A090I6Y8	1	73	73	1	73	1	1	97	100.0	Doubtful
300	A0A090JSP3	A0A090JSP3_METFO_Uridylate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrH_PE=3_SV=1			24.649696032641504	81.86	15.49	0.01801801801801802		0		0	Single Protein		A0A090JSP3	3	29	29	3	29	3	7	43	100.0	Confident
301	A0A090JSM8	A0A090JSM8_METFO_Transcription_initiation_factor_IIB_OS=Methanobacterium_formicicum_OX=2162_GN=tfb_PE=3_SV=1			38.326974078624616	100.0	7.35	0.0058823529411764705		0		0	Single Protein		A0A090JSM8	2	76	76	2	76	2	3	112	100.0	Confident
302	A0A090I6W9	A0A090I6W9_METFO_Cell_shape_determining_protein_MreB/Mrl_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1588_PE=4_SV=1			37.631950333712844	75.63	47.34	0.02929549873994318		0		0	Single Protein		A0A090I6W9	15	38	38	15	38	15	35	90	100.0	Confident
303	A0A090I6W5	A0A090I6W5_METFO_Coenzyme_F420:L-glutamate_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=cofE_PE=3_SV=1			27.600632729957457	64.06	4.3	0.015625		0		0	Single Protein		A0A090I6W5	1	20	20	1	20	1	3	28	100.0	Doubtful
304	A0A090I6Y3	A0A090I6Y3_METFO_S-adenosyl-L-methionine-dependent_tRNA_4-demethylwyosine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=taw1_PE=3_SV=1			34.68112615346503	79.93	3.29	0.0036900369003690036		0		0	Single Protein		A0A090I6Y3	1	54	54	1	54	1	1	75	100.0	Doubtful
305	A0A090I796	A0A090I796_METFO_Pyridoxal_5'-phosphate_synthase_subunit_PdxS_OS=Methanobacterium_formicicum_OX=2162_GN=pdxS1_PE=3_SV=1			31.56615487666368	67.58	16.72	0.00985732814526589		0		0	Single Protein		A0A090I796	4	31	24	3	31	4	5	44	100.0	Confident
306	A0A090I6X8	A0A090I6X8_METFO_2-oxoglutarate_ferredoxin_oxidoreductase_subunit_beta_KorB_OS=Methanobacterium_formicicum_OX=2162_GN=korB_PE=4_SV=1			31.677707682087554	65.28	13.54	0.007482993197278911		0		0	Single Protein		A0A090I6X8	3	92	92	3	92	3	3	199	100.0	Confident
307	A0A090I7G8	A0A090I7G8_METFO_DNA/RNA_helicase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1840_PE=4_SV=1			126.18431721369882	84.97	0.0	0.0		0		0	Single Protein		A0A090I7G8	0	191	191	0	191	0	1	277	100.0	Doubtful
308	A0A089ZAX5	A0A089ZAX5_METFO_30S_ribosomal_protein_S2_OS=Methanobacterium_formicicum_OX=2162_GN=rps2p_PE=3_SV=1			22.264936435261937	85.86	55.05	0.04281305114638449		0		0	Single Protein		A0A089ZAX5	10	37	37	10	37	10	32	107	100.0	Confident
309	A0A089ZAY7	A0A089ZAY7_METFO_30S_ribosomal_protein_S4_OS=Methanobacterium_formicicum_OX=2162_GN=rps4p_PE=3_SV=1			22.699279714625263	100.0	32.64	0.03212435233160622		0		0	Single Protein		A0A089ZAY7	5	80	80	5	80	5	15	131	100.0	Confident
310	A0A090I7C4	A0A090I7C4_METFO_Putative_GTP-binding_protein_MJ1326_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0666_PE=4_SV=1			40.708072496291436	100.0	2.2	0.0027472527472527475		0		0	Single Protein		A0A090I7C4	1	47	47	1	47	1	1	64	88.23529411764706	Doubtful
311	A0A089ZAV8	A0A089ZAV8_METFO_RNA-metabolising_metallo-beta-lactamase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0345_PE=4_SV=1			72.32079692917131	77.6	5.05	0.007385998715478484		0		0	Single Protein		A0A089ZAV8	3	96	96	3	96	3	6	123	100.0	Confident
312	A0A090JSU7	A0A090JSU7_METFO_Glyceraldehyde-3-phosphate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=gap_PE=3_SV=1			36.947370945319314	81.01	10.09	0.006715506715506715		0		0	Single Protein		A0A090JSU7	3	19	19	3	19	3	3	24	100.0	Confident
313	A0A090I7B8	A0A090I7B8_METFO_30S_ribosomal_protein_S19e_OS=Methanobacterium_formicicum_OX=2162_GN=rps19e_PE=3_SV=1			16.518635294964827	100.0	38.62	0.05459770114942528		0		0	Single Protein		A0A090I7B8	4	39	39	4	39	4	13	57	100.0	Confident
314	A0A090JSW3	A0A090JSW3_METFO_zinc_ribbon_2_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0145_PE=4_SV=1			20.608391602329345	62.3	13.66	0.019813519813519816		0		0	Single Protein		A0A090JSW3	3	22	22	3	22	3	4	32	100.0	Confident
315	A0A090I7B5	A0A090I7B5_METFO_Flavin_prenyltransferase_UbiX_OS=Methanobacterium_formicicum_OX=2162_GN=ubiX_PE=3_SV=1			20.67070528561406	84.41	9.14	0.005376344086021506		0		0	Single Protein		A0A090I7B5	1	24	24	1	24	1	1	30	100.0	Doubtful
316	A0A090I7B6	A0A090I7B6_METFO_Inosine-5'-monophosphate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=guaB_PE=3_SV=1			53.06613911997351	62.7	12.1	0.021232876712328763		0		0	Single Protein		A0A090I7B6	4	26	26	4	26	4	17	51	100.0	Confident
317	A0A089ZC51	A0A089ZC51_METFO_Extracellular_phosphate-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=pstS1_PE=4_SV=1			28.790169746829335	100.0	22.39	0.01958955223880597		0		0	Single Protein		A0A089ZC51	4	11	11	4	11	4	10	24	100.0	Confident
318	A0A090I6K9	A0A090I6K9_METFO_30S_ribosomal_protein_S17_OS=Methanobacterium_formicicum_OX=2162_GN=rps17_PE=3_SV=1			12.238447589979568	100.0	42.99	0.0989096573208723		0		0	Single Protein		A0A090I6K9	4	25	25	4	25	4	15	57	100.0	Confident
319	A0A090I6K4	A0A090I6K4_METFO_TetR_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0114_PE=4_SV=1			20.656575702149432	84.92	5.59	0.0111731843575419		0		0	Single Protein		A0A090I6K4	1	29	29	1	29	1	2	41	100.0	Doubtful
320	A0A089ZBS9	A0A089ZBS9_METFO_Acetyl-CoA_acetyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1452_PE=4_SV=1			40.494037905184996	49.22	37.24	0.02663107263107263		0		0	Single Protein		A0A089ZBS9	12	25	25	12	25	12	34	75	100.0	Confident
321	A0A089ZBS5	A0A089ZBS5_METFO_30S_ribosomal_protein_S6e_OS=Methanobacterium_formicicum_OX=2162_GN=rps6e_PE=3_SV=1			13.73732582446927	100.0	37.3	0.05291005291005291		0		0	Single Protein		A0A089ZBS5	3	22	22	3	22	3	11	36	100.0	Confident
322	A0A090I6I6	A0A090I6I6_METFO_Isopentenyl-diphosphate_delta-isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=fni_PE=3_SV=1			37.84047283534251	81.48	8.55	0.00949367088607595		0		0	Single Protein		A0A090I6I6	2	25	25	2	25	2	4	51	100.0	Confident
323	A0A090I6I2	A0A090I6I2_METFO_Adenylosuccinate_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=purA_PE=3_SV=1			37.287410871746154	92.06	37.94	0.026163632119514467		0		0	Single Protein		A0A090I6I2	10	39	39	10	39	10	21	65	100.0	Confident
324	A0A090I6J2	A0A090I6J2_METFO_Oxidored_nitro_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1422_PE=4_SV=1			39.43651940264239	80.22	14.56	0.008072916666666667		0		0	Single Protein		A0A090I6J2	4	15	15	4	15	4	5	22	100.0	Confident
325	A0A090I6G6	A0A090I6G6_METFO_PAS/PAC_sensor_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0068_PE=4_SV=1			27.506340189335692	100.0	5.24	0.004032258064516129		0		0	Single Protein		A0A090I6G6	1	18	17	1	18	1	1	22	70.58823529411764	Doubtful
326	A0A090I6G4	A0A090I6G4_METFO_NAD-dependent_epimerase/dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0258_PE=4_SV=1			37.18237893065277	78.72	11.85	0.007078507078507078		0		0	Single Protein		A0A090I6G4	3	17	17	3	17	3	3	25	100.0	Confident
327	A0A089ZC05	A0A089ZC05_METFO_DNA_helicase_OS=Methanobacterium_formicicum_OX=2162_GN=mcm_PE=3_SV=1			75.69518817133944	91.34	2.24	0.0014925373134328358		0		0	Single Protein		A0A089ZC05	1	105	105	1	105	1	1	156	82.35294117647058	Doubtful
328	A0A089Z9Y9	A0A089Z9Y9_METFO_Type_II_secretion_system_protein_E_GspE_OS=Methanobacterium_formicicum_OX=2162_GN=gspE_PE=4_SV=1			62.41723242721952	88.93	8.17	0.0044165054803352675		0		0	Single Protein		A0A089Z9Y9	5	84	84	5	84	5	5	109	100.0	Confident
329	A0A090JSK2	A0A090JSK2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0035_PE=4_SV=1			47.036062992354864	82.04	2.99	0.004559270516717325		0		0	Single Protein		A0A090JSK2	2	48	48	2	48	2	2	64	100.0	Confident
330	A0A090I6U8	A0A090I6U8_METFO_2-oxoacid:acceptor_oxidoreductase_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1558_PE=4_SV=1			66.3132346134255	51.57	1.65	0.002336448598130841		0		0	Single Protein		A0A090I6U8	1	23	23	1	23	1	1	27	94.11764705882352	Doubtful
331	A0A090I781	A0A090I781_METFO_Fructose-1,6-bisphosphate_aldolase/phosphatase_OS=Methanobacterium_formicicum_OX=2162_GN=fbp_PE=3_SV=1			40.25487119379003	78.08	15.34	0.015204678362573101		0		0	Single Protein		A0A090I781	4	37	37	4	37	4	7	64	100.0	Confident
332	A0A090I6V8	A0A090I6V8_METFO_CoB-CoM_heterodisulfide_reductase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=hdrB_PE=3_SV=1			31.83147891692074	60.9	19.03	0.03875205254515599		0		0	Single Protein		A0A090I6V8	5	37	37	5	37	5	13	62	100.0	Confident
333	A0A090I6T0	A0A090I6T0_METFO_Glutamine_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=glnA1_PE=3_SV=1			49.94474492677991	61.76	14.48	0.018261826182618263		0		0	Single Protein		A0A090I6T0	5	32	32	5	32	5	9	45	100.0	Confident
334	A0A090I751	A0A090I751_METFO_tRNA_intron_endonuclease_EndA_OS=Methanobacterium_formicicum_OX=2162_GN=endA_PE=4_SV=1			19.855363490233174	100.0	15.29	0.020588235294117647		0		0	Single Protein		A0A090I751	2	26	26	2	26	2	5	50	100.0	Confident
335	A0A090I6T8	A0A090I6T8_METFO_Histidine_kinase/response_regulator_hybrid_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2138_PE=4_SV=1			53.72868918011807	75.85	2.97	0.00211864406779661		0		0	Single Protein		A0A090I6T8	1	45	45	1	45	1	1	66	100.0	Doubtful
336	A0A090I729	A0A090I729_METFO_TrkA_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0570_PE=4_SV=1			22.21445946281592	100.0	28.36	0.012023217247097843		0		0	Single Protein		A0A090I729	4	25	25	4	25	4	5	38	100.0	Confident
337	A0A090I6Q2	A0A090I6Q2_METFO_Formylmethanofuran_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=fwdC_PE=4_SV=1			29.324464627705627	100.0	44.61	0.029975806927479795		0		0	Single Protein		A0A090I6Q2	10	26	26	10	26	10	34	75	100.0	Confident
338	A0A090I740	A0A090I740_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1669_PE=4_SV=1			31.91327104525397	100.0	12.23	0.006594724220623501		0		0	Single Protein		A0A090I740	3	29	29	3	29	3	3	41	100.0	Confident
339	A0A089ZBE1	A0A089ZBE1_METFO_UPF0288_protein_BRM9_0509_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0509_PE=3_SV=1			57.131414947592674	80.59	5.49	0.003416856492027335		0		0	Single Protein		A0A089ZBE1	2	55	55	2	55	2	2	77	100.0	Confident
340	A0A090I731	A0A090I731_METFO_Glucose-1-phosphate_thymidylyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=rmlA_PE=3_SV=1			32.25972129806504	69.31	16.21	0.006578947368421052		0		0	Single Protein		A0A090I731	2	13	13	2	13	2	2	19	100.0	Confident
341	A0A090I706	A0A090I706_METFO_Glycine--tRNA_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=glyS_PE=3_SV=1			65.46611686052476	83.07	2.44	0.0037593984962406013		0		0	Single Protein		A0A090I706	1	65	65	1	65	1	2	95	100.0	Doubtful
342	K1C10_HUMAN				59.48287701205572	61.72	34.74	0.031219719817195762		0		0	Single Protein		K1C10_HUMAN	18	51	47	15	47	15	47	122	100.0	Confident
343	A0A090I6P0	A0A090I6P0_METFO_3-hexulose-6-phosphate_isomerase_HxlB1_OS=Methanobacterium_formicicum_OX=2162_GN=hxlB1_PE=3_SV=1			22.084555450504638	81.09	9.95	0.006134969325153374		0		0	Single Protein		A0A090I6P0	1	8	8	1	8	1	1	9	100.0	Doubtful
344	A0A090JU72	A0A090JU72_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0630_PE=4_SV=1			17.00959552109985	80.0	15.0	0.01171875		0		0	Single Protein		A0A090JU72	2	5	5	2	5	2	2	6	100.0	Doubtful
345	A0A090I8A3	A0A090I8A3_METFO_UDP-ManNAc_6-dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=wecC_PE=3_SV=1			47.10126168354185	80.14	5.08	0.00267379679144385		0		0	Single Protein		A0A090I8A3	1	31	31	1	31	1	1	41	100.0	Doubtful
346	A0A090JTT4	A0A090JTT4_METFO_Methanogenesis_marker_protein_15_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0505_PE=4_SV=1			44.08565178869224	80.24	27.71	0.017680047225501774		0		0	Single Protein		A0A090JTT4	8	28	28	8	28	8	13	40	100.0	Confident
347	A0A090IA04	A0A090IA04_METFO_5-amino-6-(D-ribitylamino)uracil--L-tyrosine_4-hydroxyphenyl_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=cofH1_PE=3_SV=1			38.90513386038348	71.92	8.88	0.01079136690647482		0		0	Single Protein		A0A090IA04	2	32	32	2	32	2	4	47	100.0	Confident
348	A0A090IA01	A0A090IA01_METFO_Beta-lactamase_domain_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1211_PE=4_SV=1			23.858370980488196	100.0	8.41	0.014018691588785047		0		0	Single Protein		A0A090IA01	2	14	14	2	14	2	4	19	100.0	Confident
349	A0A090JU62	A0A090JU62_METFO_Glutamine_amidotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0648_PE=4_SV=1			34.25025075096751	82.3	2.95	0.003278688524590164		0		0	Single Protein		A0A090JU62	1	21	21	1	21	1	1	30	100.0	Doubtful
350	A0A090JTQ5	A0A090JTQ5_METFO_Aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0454_PE=3_SV=1			41.10370250129661	91.35	3.24	0.005917159763313609		0		0	Single Protein		A0A090JTQ5	1	23	23	1	23	1	2	34	100.0	Doubtful
351	A0A090JU33	A0A090JU33_METFO_DNA-directed_RNA_polymerase_OS=Methanobacterium_formicicum_OX=2162_GN=rpoE1_PE=4_SV=1			21.7285997109712	78.35	15.46	0.029605263157894735		0		0	Single Protein		A0A090JU33	2	30	30	2	30	2	5	39	100.0	Confident
352	A0A090I7Z4	A0A090I7Z4_METFO_O-acetylserine_sulfhydrylase_OS=Methanobacterium_formicicum_OX=2162_GN=cysK_PE=4_SV=1			34.88767621368269	87.8	15.24	0.004629629629629629		0		0	Single Protein		A0A090I7Z4	3	19	19	3	19	3	4	32	100.0	Confident
353	A0A090JU20	A0A090JU20_METFO_3-hexulose-6-phosphate_isomerase_HxlB2_OS=Methanobacterium_formicicum_OX=2162_GN=hxlB2_PE=3_SV=1			21.249861014749083	65.8	18.13	0.01837270341207349		0		0	Single Protein		A0A090JU20	3	5	5	3	5	3	4	10	100.0	Confident
354	A0A089ZCA7	A0A089ZCA7_METFO_Thioesterase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1609_PE=4_SV=1			15.919034459562997	100.0	28.15	0.028395061728395062		0		0	Single Protein		A0A089ZCA7	3	21	21	3	21	3	6	30	100.0	Confident
355	A0A090JU15	A0A090JU15_METFO_Putative_KH_and_PIN-domain_containing_protein_MJ1533_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0570_PE=4_SV=1			50.391584129937876	87.75	2.67	0.0066815144766146995		0		0	Single Protein		A0A090JU15	1	86	86	1	86	1	3	110	100.0	Doubtful
356	A0A090I8I5	A0A090I8I5_METFO_Uroporphyrinogen-III_C-methyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=cobA_PE=3_SV=1			25.72765863582667	83.97	12.66	0.010050251256281407		0		0	Single Protein		A0A090I8I5	2	17	17	2	17	2	3	22	100.0	Confident
357	A0A090I8I8	A0A090I8I8_METFO_GHMP_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2316_PE=4_SV=1			36.63062500291518	78.57	4.76	0.003436426116838488		0		0	Single Protein		A0A090I8I8	1	16	16	1	16	1	1	18	100.0	Doubtful
358	A0A090I8J3	A0A090I8J3_METFO_Cobalt-precorrin-8X_methylmutase_OS=Methanobacterium_formicicum_OX=2162_GN=cbiC_PE=4_SV=1			22.810860902108303	86.79	19.34	0.008647798742138365		0		0	Single Protein		A0A090I8J3	3	27	27	3	27	3	3	37	100.0	Confident
359	A0A090I8G0	A0A090I8G0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2256_PE=4_SV=1			47.127455740274655	68.99	2.88	0.0031645569620253164		0		0	Single Protein		A0A090I8G0	1	25	25	1	25	1	1	31	100.0	Doubtful
360	A0A090I5J7	A0A090I5J7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0962_PE=4_SV=1			25.83189189599708	59.13	4.35	0.006802721088435374		0		0	Related Proteins	A0A090I759	A0A090I5J7, A0A090I759	1	1	0	0	1	1	4	4	100.0	Doubtful
361	A0A090IA97	A0A090IA97_METFO_PfkB_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2023_PE=3_SV=1			32.952708659073075	77.23	3.3	0.003787878787878788		0		0	Single Protein		A0A090IA97	1	10	10	1	10	1	1	13	72.22222222222221	Doubtful
362	A0A090I8E3	A0A090I8E3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2225_PE=4_SV=1			59.728069432667915	78.31	4.04	0.002197802197802198		0		0	Single Protein		A0A090I8E3	1	54	54	1	54	1	1	70	82.35294117647058	Doubtful
