	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1719	A0A090I9A1	A0A090I9A1_METFO_Xylose_isomerase_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1565_PE=4_SV=1			32.39854763168196	86.76	0.0	0.0					Single Protein		A0A090I9A1	0	8	8	0	0	0	0	13	0.0	Not Validated
1720	A0A090IB24	A0A090IB24_METFO_MATE_efflux_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2383_PE=4_SV=1			50.07504165809991	23.21	0.0	0.0					Single Protein		A0A090IB24	0	1	1	0	0	0	0	1	0.0	Not Validated
1721	A0A090IAQ7	A0A090IAQ7_METFO_TGc_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2217_PE=4_SV=1			123.27274952236145	54.06	2.94	28.060419640792613					Single Protein		A0A090IAQ7	2	8	5	0	3	2	5	15	0.0	Not Validated
1722	A0A090IB20	A0A090IB20_METFO_Proteasome_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=psmA_PE=3_SV=1			27.875127649647077	89.24	54.98	250.2835444049865					Single Protein		A0A090IB20	10	25	25	10	25	10	21	49	100.0	Confident
1723	A0A090JV69	A0A090JV69_METFO_Radical_SAM_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1040_PE=4_SV=1			17.27604262034549	100.0	0.0	0.0					Single Protein		A0A090JV69	0	4	4	0	0	0	0	4	0.0	Not Validated
1724	A0A090I109	A0A090I109_METFO_2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one_5'-monophosphate_deformylase_OS=Methanobacterium_formicicum_OX=2162_GN=arfB_PE=3_SV=1			24.830783661345606	66.38	0.0	0.0					Single Protein		A0A090I109	0	1	1	0	0	0	0	1	0.0	Not Validated
1725	A0A089ZDH4	A0A089ZDH4_METFO_Elongation_factor_1-alpha_OS=Methanobacterium_formicicum_OX=2162_GN=tuf_PE=3_SV=1			45.22317445495815	84.02	37.77	437.57166549469116					Single Protein		A0A089ZDH4	11	26	26	11	26	11	46	81	100.0	Confident
1726	A0A090I104	A0A090I104_METFO_Patatin_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0133_PE=4_SV=1			31.785081197917226	80.0	0.0	0.0					Single Protein		A0A090I104	0	5	5	0	0	0	0	5	0.0	Not Validated
1727	A0A090I105	A0A090I105_METFO_Protein_pelota_homolog_OS=Methanobacterium_formicicum_OX=2162_GN=pelA_PE=3_SV=1			39.636035105456585	91.78	0.0	0.0					Single Protein		A0A090I105	0	17	17	0	0	0	0	24	0.0	Not Validated
1728	A0A090JUU7	A0A090JUU7_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_G_OS=Methanobacterium_formicicum_OX=2162_GN=mtrG_PE=3_SV=1			9.348907340023166	100.0	16.67	902.9118900545365					Single Protein		A0A090JUU7	1	5	5	1	5	1	7	19	100.0	Doubtful
1729	A0A090JV84	A0A090JV84_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1055_PE=4_SV=1			16.530098803861904	77.46	0.0	0.0					Single Protein		A0A090JV84	0	8	8	0	0	0	0	11	0.0	Not Validated
1730	A0A090I9B9	A0A090I9B9_METFO_Biopolymer_transport_protein_ExbD/TolR_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2096_PE=4_SV=1			14.120413938794256	58.02	0.0	0.0					Single Protein		A0A090I9B9	0	5	5	0	0	0	0	6	0.0	Not Validated
1731	A0A090I0Q1	A0A090I0Q1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0023_PE=4_SV=1			17.332967029960404	57.23	0.0	0.0					Single Protein		A0A090I0Q1	0	4	4	0	0	0	0	4	0.0	Not Validated
1732	A0A090I0Q2	A0A090I0Q2_METFO_GMP_synthase_[glutamine-hydrolyzing]_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=guaAA_PE=3_SV=1			21.376535006254432	75.26	0.0	0.0					Single Protein		A0A090I0Q2	0	7	7	0	0	0	0	10	0.0	Not Validated
1733	A0A090I123	A0A090I123_METFO_Major_facilitator_superfamily_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0148_PE=4_SV=1			52.41731026993599	33.68	0.0	0.0					Single Protein		A0A090I123	0	1	1	0	0	0	0	1	0.0	Not Validated
1734	A0A090JUW5	A0A090JUW5_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0918_PE=4_SV=1			11.358214798200658	71.84	0.0	0.0					Single Protein		A0A090JUW5	0	10	10	0	0	0	0	15	0.0	Not Validated
1735	A0A090JUW1	A0A090JUW1_METFO_Cell_division_inhibitor-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0913_PE=4_SV=1			33.66725664217639	77.6	0.0	0.0					Single Protein		A0A090JUW1	0	9	9	0	0	0	0	9	0.0	Not Validated
1736	A0A090I9B3	A0A090I9B3_METFO_GTP_cyclohydrolase_III_OS=Methanobacterium_formicicum_OX=2162_GN=gch3_PE=3_SV=1			27.662015795230868	65.74	5.18	131.33263855338714					Single Protein		A0A090I9B3	1	6	6	1	6	1	2	7	100.0	Doubtful
1737	A0A090IB35	A0A090IB35_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2399_PE=4_SV=1			38.719220069258164	82.11	0.0	0.0					Single Protein		A0A090IB35	0	9	9	0	0	0	0	9	0.0	Not Validated
1738	A0A090I9B0	A0A090I9B0_METFO_Glutamyl-tRNA_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=hemA_PE=3_SV=1			44.152306378450945	90.68	0.0	0.0					Single Protein		A0A090I9B0	0	11	11	0	0	0	0	11	0.0	Not Validated
1739	A0A090IB32	A0A090IB32_METFO_Pyridoxamine_5'-phosphate_oxidase_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1754_PE=4_SV=1			15.982840636648474	100.0	0.0	0.0					Single Protein		A0A090IB32	0	7	7	0	0	0	0	8	0.0	Not Validated
1740	HBB_HUMAN				15.8572496933539	100.0	21.92	494.74624112577334					Single Protein		HBB_HUMAN	3	4	4	3	4	3	13	16	100.0	Confident
1741	A0A090I0P8	A0A090I0P8_METFO_Adenine_deaminase_OS=Methanobacterium_formicicum_OX=2162_GN=ade_PE=3_SV=1			58.344901202957644	65.86	0.0	0.0					Single Protein		A0A090I0P8	0	5	5	0	0	0	0	5	0.0	Not Validated
1742	A0A090I114	A0A090I114_METFO_Tryptophan_synthase_alpha_chain_OS=Methanobacterium_formicicum_OX=2162_GN=trpA_PE=3_SV=1			30.09552111199868	88.28	0.0	0.0					Single Protein		A0A090I114	0	38	38	0	0	0	0	52	0.0	Not Validated
1743	A0A089ZDG0	A0A089ZDG0_METFO_MatE_efflux_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2054_PE=4_SV=1			49.059249813169814	18.48	0.0	0.0					Single Protein		A0A089ZDG0	0	2	2	0	0	0	0	2	0.0	Not Validated
1744	A0A090JUV6	A0A090JUV6_METFO_Methyl-coenzyme_M_reductase_D_subunit_McrD_OS=Methanobacterium_formicicum_OX=2162_GN=mcrD_PE=4_SV=1			16.525483909494064	100.0	0.0	0.0					Single Protein		A0A090JUV6	0	2	2	0	0	0	0	2	0.0	Not Validated
1745	A0A090JV79	A0A090JV79_METFO_DNA-(apurinic_or_apyrimidinic_site)_lyase_OS=Methanobacterium_formicicum_OX=2162_GN=mutM3_PE=3_SV=1			30.76174444632991	81.85	0.0	0.0					Single Protein		A0A090JV79	0	4	4	0	0	0	0	4	0.0	Not Validated
1746	A0A090I116	A0A090I116_METFO_Amidophosphoribosyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=purF_PE=3_SV=1			51.369187869462294	87.12	0.0	0.0					Single Protein		A0A090I116	0	18	18	0	0	0	0	23	0.0	Not Validated
1747	A0A090I0P6	A0A090I0P6_METFO_16S_rRNA_aminocarboxypropyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0018_PE=3_SV=1			19.18691416004086	79.53	0.0	0.0					Single Protein		A0A090I0P6	0	18	18	0	0	0	0	20	0.0	Not Validated
1748	A0A090JUT3	A0A090JUT3_METFO_F420-non-reducing_hydrogenase_iron-sulfur_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=mvhD_PE=3_SV=1			16.60400173311701	100.0	27.03	628.3778694298462					Single Protein		A0A090JUT3	4	13	13	4	13	4	15	26	100.0	Confident
1749	A0A090IB07	A0A090IB07_METFO_Energy-coupling_factor_transporter_ATP-binding_protein_EcfA_OS=Methanobacterium_formicicum_OX=2162_GN=ecfA_PE=3_SV=1			37.282108727831016	67.27	0.0	0.0					Single Protein		A0A090IB07	0	9	9	0	0	0	0	10	0.0	Not Validated
1750	A0A090IB02	A0A090IB02_METFO_FeoA_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2353_PE=4_SV=1			8.414637587983188	100.0	0.0	0.0					Single Protein		A0A090IB02	0	3	3	0	0	0	0	8	0.0	Not Validated
1751	A0A089ZDB5	A0A089ZDB5_METFO_Nucleotidyltransferase_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1177_PE=4_SV=1			12.728651713307507	100.0	0.0	0.0					Single Protein		A0A089ZDB5	0	6	6	0	0	0	0	7	0.0	Not Validated
1752	A0A090I0M9	A0A090I0M9_METFO_CRISPR-associated_exonuclease_Cas4_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0082_PE=3_SV=1			20.60177949390652	100.0	0.0	0.0					Single Protein		A0A090I0M9	0	14	14	0	0	0	0	15	0.0	Not Validated
1753	A0A089ZDB2	A0A089ZDB2_METFO_Cell_wall_biosynthesis_protein_UDP-glycosyltransferase_family_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2002_PE=4_SV=1			37.73103116133479	83.38	0.0	0.0					Single Protein		A0A089ZDB2	0	2	2	0	0	0	0	2	0.0	Not Validated
1754	A0A090I0M5	A0A090I0M5_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0077_PE=4_SV=1			67.36885567473809	78.95	0.0	0.0					Single Protein		A0A090I0M5	0	28	28	0	0	0	0	35	0.0	Not Validated
1755	A0A090JV48	A0A090JV48_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1016_PE=4_SV=1			29.228760632270806	43.97	0.0	0.0					Single Protein		A0A090JV48	0	6	6	0	0	0	0	6	0.0	Not Validated
1756	A0A090JUS9	A0A090JUS9_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0878_PE=4_SV=1			308.45896909493257	20.41	0.0	0.0					Single Protein		A0A090JUS9	0	3	3	0	0	0	0	3	0.0	Not Validated
1757	A0A090JUS4	A0A090JUS4_METFO_Seryl-tRNA_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=serS_PE=3_SV=1			59.37440962007426	93.8	1.94	22.386245207963714					Single Protein		A0A090JUS4	1	20	20	1	20	1	1	30	89.28571428571429	Doubtful
1758	KRHB6_HUMAN				53.46629878272636	92.39	0.0	0.0					Single Protein		KRHB6_HUMAN	0	24	0	0	0	0	0	32	0.0	Not Validated
1759	A0A090JV45	A0A090JV45_METFO_Roadblock/LC7_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0298_PE=4_SV=1			12.905867102598	76.61	0.0	0.0					Single Protein		A0A090JV45	0	2	2	0	0	0	0	2	0.0	Not Validated
1760	A0A090I100	A0A090I100_METFO_S-inosyl-L-homocysteine_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=ahcY_PE=3_SV=1			46.20998719748499	72.9	8.87	65.34230783289408					Single Protein		A0A090I100	3	22	22	3	22	3	3	28	100.0	Confident
1761	A0A090JV64	A0A090JV64_METFO_CBS_domain-containing_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1035_PE=4_SV=1			30.177776398680656	74.26	20.96	304.84450941445243					Single Protein		A0A090JV64	5	24	23	5	23	5	12	41	100.0	Confident
1762	A0A090JUU3	A0A090JUU3_METFO_Usp_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0893_PE=4_SV=1			10.18742377928831	100.0	0.0	0.0					Single Protein		A0A090JUU3	0	7	5	0	0	0	0	8	52.0	Not Validated
1763	A0A090IB11	A0A090IB11_METFO_DUF1801_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2368_PE=4_SV=1			13.869235478453508	100.0	0.0	0.0					Single Protein		A0A090IB11	0	9	9	0	0	0	0	10	0.0	Not Validated
1764	A0A089ZDA2	A0A089ZDA2_METFO_Cell_division_control_protein_Cdc48_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1992_PE=3_SV=1			80.10606414335489	100.0	7.71	49.498475515386446					Single Protein		A0A089ZDA2	5	50	49	5	49	5	8	61	100.0	Confident
1765	A0A090JV59	A0A090JV59_METFO_Transcription_elongation_factor_NusA-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0275_PE=4_SV=1			18.339065130128976	100.0	0.0	0.0					Single Protein		A0A090JV59	0	4	4	0	0	0	0	4	0.0	Not Validated
1766	A0A090JUT8	A0A090JUT8_METFO_Acylneuraminate_cytidylyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0888_PE=4_SV=1			21.939729112944573	77.78	0.0	0.0					Single Protein		A0A090JUT8	0	3	3	0	0	0	0	10	28.000000000000004	Not Validated
1767	A0A090I0N7	A0A090I0N7_METFO_PyrE-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=pyrE2_PE=3_SV=1			21.552217035015758	74.87	18.09	133.3158495382537					Single Protein		A0A090I0N7	3	7	7	3	7	3	3	9	100.0	Confident
1768	A0A090I0N8	A0A090I0N8_METFO_Radical_SAM_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0008_PE=4_SV=1			40.06309916438569	67.82	0.0	0.0					Single Protein		A0A090I0N8	0	15	15	0	0	0	0	18	0.0	Not Validated
1769	A0A090I0N2	A0A090I0N2_METFO_Nucleoside-triphosphatase_DSM1535_0003_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0003_PE=3_SV=1			19.685536041587007	100.0	0.0	0.0					Single Protein		A0A090I0N2	0	4	4	0	0	0	0	4	0.0	Not Validated
1770	A0A090JV54	A0A090JV54_METFO_HsdS_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1021_PE=4_SV=1			50.38752084344754	93.74	0.0	0.0					Single Protein		A0A090JV54	0	9	9	0	0	0	0	9	0.0	Not Validated
1771	A0A090JV30	A0A090JV30_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0996_PE=4_SV=1			15.22081372938549	33.79	0.0	0.0					Single Protein		A0A090JV30	0	1	1	0	0	0	0	1	0.0	Not Validated
1772	A0A090IAM7	A0A090IAM7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2202_PE=4_SV=1			50.529745376919315	100.0	0.0	0.0					Single Protein		A0A090IAM7	0	45	45	0	0	0	0	52	0.0	Not Validated
1773	A0A090IAM3	A0A090IAM3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1503_PE=4_SV=1			25.281779840512623	41.85	0.0	0.0					Single Protein		A0A090IAM3	0	1	1	0	0	0	0	1	0.0	Not Validated
1774	A0A090JUQ9	A0A090JUQ9_METFO_Putative_nickel_insertion_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0858_PE=3_SV=1			43.27488631203358	75.51	0.0	0.0					Single Protein		A0A090JUQ9	0	8	8	0	0	0	0	8	0.0	Not Validated
1775	A0A089ZDD1	A0A089ZDD1_METFO_ORC1-type_DNA_replication_protein_OS=Methanobacterium_formicicum_OX=2162_GN=cdc6-1_PE=3_SV=1			43.76078670208647	100.0	0.0	0.0					Single Protein		A0A089ZDD1	0	19	19	0	0	0	0	20	0.0	Not Validated
1776	A0A090I0K3	A0A090I0K3_METFO_Histidinol-phosphate_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=hisC_PE=3_SV=1			41.59313910578606	72.68	4.92	36.85354653283822					Single Protein		A0A090I0K3	1	15	15	1	15	1	1	16	100.0	Doubtful
1777	A0A090I0K6	A0A090I0K6_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0047_PE=4_SV=1			18.01687124303993	81.88	0.0	0.0					Single Protein		A0A090I0K6	0	7	7	0	0	0	0	8	0.0	Not Validated
1778	A0A090IAN6	A0A090IAN6_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2212_PE=4_SV=1			34.8270118761706	100.0	0.0	0.0					Single Protein		A0A090IAN6	0	36	36	0	0	0	0	43	0.0	Not Validated
1779	A0A090IAN2	A0A090IAN2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2207_PE=4_SV=1			35.36901451812346	89.33	0.0	0.0					Single Protein		A0A090IAN2	0	37	37	0	0	0	0	46	0.0	Not Validated
1780	A0A090I0L9	A0A090I0L9_METFO_Ion_transport_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1885_PE=4_SV=1			32.030275316164676	38.87	0.0	0.0					Single Protein		A0A090I0L9	0	2	2	0	0	0	0	2	0.0	Not Validated
1781	RS27A_HUMAN				17.95349157867425	100.0	0.0	0.0					Single Protein		RS27A_HUMAN	0	20	20	0	0	0	0	28	0.0	Not Validated
1782	REF_HEVBR				14.71268950229706	100.0	6.52	0.0					Single Protein		REF_HEVBR	1	3	3	1	0	0	0	4	51.85185185185186	Not Validated
1783	A0A090I0L5	A0A090I0L5_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1879_PE=4_SV=1			7.680359470977207	100.0	0.0	0.0					Single Protein		A0A090I0L5	0	2	2	0	0	0	0	2	0.0	Not Validated
1784	A0A090JUR9	A0A090JUR9_METFO_Probable_L-tyrosine/L-aspartate_decarboxylase_OS=Methanobacterium_formicicum_OX=2162_GN=mfnA_PE=3_SV=1			42.36961782885524	92.69	0.0	0.0					Single Protein		A0A090JUR9	0	21	21	0	0	0	0	29	88.0	Not Validated
1785	LYSC_HUMAN				16.52628387505715	81.08	0.0	0.0					Single Protein		LYSC_HUMAN	0	11	11	0	0	0	0	12	0.0	Not Validated
1786	A0A090I0L2	A0A090I0L2_METFO_Dimethylmenaquinone_methyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0057_PE=4_SV=1			24.499926040895964	87.17	0.0	0.0					Single Protein		A0A090I0L2	0	7	7	0	0	0	1	10	42.307692307692314	Not Validated
1787	A0A090JVA8	A0A090JVA8_METFO_Energy-converting_hydrogenase_B_subunit_D_EhbD_OS=Methanobacterium_formicicum_OX=2162_GN=ehbD_PE=4_SV=1			8.297718905013811	40.26	0.0	0.0					Single Protein		A0A090JVA8	0	2	2	0	0	0	0	2	0.0	Not Validated
1788	A0A090I0Z8	A0A090I0Z8_METFO_Type_2_DNA_topoisomerase_6_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=top6B_PE=3_SV=1			59.20083564543436	94.87	2.09	20.598750343449503					Single Protein		A0A090I0Z8	1	41	41	1	41	1	1	49	100.0	Doubtful
1789	A0A090I0Z9	A0A090I0Z9_METFO_3-isopropylmalate_dehydratase_large_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=leuC2_PE=3_SV=1			44.57197493072803	55.56	0.0	0.0					Single Protein		A0A090I0Z9	0	8	8	0	0	0	0	8	0.0	Not Validated
1790	A0A090I9K6	A0A090I9K6_METFO_Putative_PAS/PAC_sensor_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1034_PE=4_SV=1			35.09298799502489	76.14	0.0	0.0					Single Protein		A0A090I9K6	0	20	19	0	0	0	0	36	0.0	Not Validated
1791	A0A090I9K0	A0A090I9K0_METFO_V4R_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1686_PE=4_SV=1			21.06147398622101	100.0	0.0	0.0					Single Protein		A0A090I9K0	0	9	9	0	0	0	0	11	0.0	Not Validated
1792	A0A090I9L7	A0A090I9L7_METFO_TPR_repeat-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1047_PE=4_SV=1			24.64321085684435	68.04	0.0	0.0					Single Protein		A0A090I9L7	0	6	6	0	0	0	0	7	0.0	Not Validated
1793	GSTA1_HUMAN				25.483621315891778	75.11	0.0	0.0					Single Protein		GSTA1_HUMAN	0	16	16	0	0	0	0	17	0.0	Not Validated
1794	A0A090JVB3	A0A090JVB3_METFO_Succinylglutamate_desuccinylase/aspartoacylase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1085_PE=4_SV=1			26.126460683573065	71.55	0.0	0.0					Single Protein		A0A090JVB3	0	3	3	0	0	0	0	3	0.0	Not Validated
1795	A0A090I9L4	A0A090I9L4_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1702_PE=4_SV=1			27.864412011781354	65.85	0.0	0.0					Single Protein		A0A090I9L4	0	20	20	0	0	0	0	24	0.0	Not Validated
1796	A0A090I198	A0A090I198_METFO_Anthranilate_synthase_component_II_OS=Methanobacterium_formicicum_OX=2162_GN=trpG_PE=4_SV=1			21.741719529632167	69.79	0.0	0.0					Single Protein		A0A090I198	0	4	4	0	0	0	0	4	0.0	Not Validated
1797	A0A090I199	A0A090I199_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0345_PE=4_SV=1			100.83331334196335	71.28	0.0	0.0					Single Protein		A0A090I199	0	35	33	0	0	0	0	42	0.0	Not Validated
1798	A0A090I0X5	A0A090I0X5_METFO_UPF0282_protein_DSM1535_0103_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0103_PE=3_SV=1			34.48476733113177	100.0	0.0	0.0					Single Protein		A0A090I0X5	0	17	17	0	0	0	0	20	0.0	Not Validated
1799	A0A090I195	A0A090I195_METFO_RNA_3'-terminal_phosphate_cyclase_OS=Methanobacterium_formicicum_OX=2162_GN=rtcA_PE=3_SV=1			36.41109877841	80.41	0.0	0.0					Single Protein		A0A090I195	0	1	1	0	0	0	0	1	0.0	Not Validated
1800	A0A090I0X1	A0A090I0X1_METFO_Pyruvoyl-dependent_arginine_decarboxylase_OS=Methanobacterium_formicicum_OX=2162_GN=pdaD_PE=3_SV=1			15.847040594876482	49.66	0.0	0.0					Single Protein		A0A090I0X1	0	6	6	0	0	0	0	8	0.0	Not Validated
1801	A0A090I192	A0A090I192_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0408_PE=4_SV=1			30.61539714691531	86.45	0.0	0.0					Single Protein		A0A090I192	0	8	8	0	0	0	1	8	53.84615384615385	Not Validated
1802	A0A090I9I7	A0A090I9I7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1671_PE=4_SV=1			6.926919141884716	100.0	0.0	0.0					Single Protein		A0A090I9I7	0	4	4	0	0	0	0	4	0.0	Not Validated
1803	A0A090I9I3	A0A090I9I3_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1666_PE=4_SV=1			18.178114913761654	68.1	0.0	0.0					Single Protein		A0A090I9I3	0	1	1	0	0	0	0	1	0.0	Not Validated
1804	A0A090IAY4	A0A090IAY4_METFO_Methanogen_marker_protein_4_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2323_PE=3_SV=1			31.525479166518945	69.4	0.0	0.0					Single Protein		A0A090IAY4	0	12	12	0	0	0	0	13	0.0	Not Validated
1805	A0A090IAY7	A0A090IAY7_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2328_PE=4_SV=1			15.608480106788484	58.21	0.0	0.0					Single Protein		A0A090IAY7	0	9	9	0	0	0	0	11	0.0	Not Validated
1806	A0A090IAY1	A0A090IAY1_METFO_2,5-diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2318_PE=3_SV=1			22.494757883233852	100.0	0.0	0.0					Single Protein		A0A090IAY1	0	1	1	0	0	0	0	1	0.0	Not Validated
1807	SSPA_STAAU				36.30360576697531	58.93	0.0	0.0					Single Protein		SSPA_STAAU	0	1	1	0	0	0	0	1	0.0	Not Validated
1808	A0A090I0Y6	A0A090I0Y6_METFO_Phosphoserine_phosphatase_SerB_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0173_PE=4_SV=1			56.84069605435563	86.29	7.66	46.41135883457898					Single Protein		A0A090I0Y6	3	58	58	3	58	3	3	69	100.0	Confident
1809	A0A090I0Y8	A0A090I0Y8_METFO_Putative_(R)-citramalate_synthase_CimA_OS=Methanobacterium_formicicum_OX=2162_GN=cimA_PE=3_SV=1			54.12396461382373	73.55	0.0	0.0					Single Protein		A0A090I0Y8	0	10	10	0	0	0	0	11	0.0	Not Validated
1810	A0A090I0Y3	A0A090I0Y3_METFO_Methyltransferase_domain_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0113_PE=4_SV=1			24.90979928161954	100.0	0.0	0.0					Single Protein		A0A090I0Y3	0	15	15	0	0	0	0	17	0.0	Not Validated
1811	A0A090I9J6	A0A090I9J6_METFO_Protein-export_membrane_protein_SecF_OS=Methanobacterium_formicicum_OX=2162_GN=secF_PE=3_SV=1			29.787304997598305	35.36	0.0	0.0					Single Protein		A0A090I9J6	0	3	3	0	0	0	0	3	0.0	Not Validated
1812	A0A090I0Y0	A0A090I0Y0_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0108_PE=4_SV=1			65.41305792724695	34.86	0.0	0.0					Single Protein		A0A090I0Y0	0	1	1	0	0	0	0	1	0.0	Not Validated
1813	A0A090IAZ9	A0A090IAZ9_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2348_PE=4_SV=1			13.977008148967547	60.0	0.0	0.0					Single Protein		A0A090IAZ9	0	3	3	0	0	0	0	3	0.0	Not Validated
1814	A0A090IAZ4	A0A090IAZ4_METFO_LmbE_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1691_PE=4_SV=1			30.51701950267896	40.15	0.0	0.0					Single Protein		A0A090IAZ4	0	7	7	0	0	0	0	10	0.0	Not Validated
1815	A0A090I0V6	A0A090I0V6_METFO_CRISPR-associated_endonuclease_Cas1_OS=Methanobacterium_formicicum_OX=2162_GN=cas1_PE=3_SV=1			38.17594992782718	86.29	0.0	0.0					Single Protein		A0A090I0V6	0	39	39	0	0	0	0	48	0.0	Not Validated
1816	A0A090I0V7	A0A090I0V7_METFO_Nuclease_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1971_PE=4_SV=1			17.76774218752715	61.96	0.0	0.0					Single Protein		A0A090I0V7	0	2	2	0	0	0	0	2	0.0	Not Validated
