	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1854	A0A090I0V7	A0A090I0V7_METFO_Nuclease_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1971_PE=4_SV=1			17.76774218752715	61.96	0.0	0.0					Single Protein		A0A090I0V7	0	6	6	0	0	0	0	6	0.0	Not Validated
1855	A0A090I0V2	A0A090I0V2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0078_PE=4_SV=1			12.687636615004017	100.0	0.0	0.0					Single Protein		A0A090I0V2	0	19	19	0	0	0	0	23	0.0	Not Validated
1856	A0A090I0V3	A0A090I0V3_METFO_dTDP-4-dehydrorhamnose_3,5_epimerase_OS=Methanobacterium_formicicum_OX=2162_GN=rfbC_PE=4_SV=1			20.52102945566826	100.0	0.0	0.0					Single Protein		A0A090I0V3	0	34	34	0	0	0	0	38	0.0	Not Validated
1857	A0A090I174	A0A090I174_METFO_Adenylate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=adkA_PE=3_SV=1			20.90473260094551	100.0	0.0	0.0					Single Protein		A0A090I174	0	16	16	0	0	0	0	17	0.0	Not Validated
1858	A0A089ZCX8	A0A089ZCX8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1853_PE=3_SV=1			24.01113197998195	32.0	0.0	0.0					Single Protein		A0A089ZCX8	0	7	7	0	0	0	0	7	0.0	Not Validated
1859	A0A090I170	A0A090I170_METFO_TATA-box-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=tbp_PE=3_SV=1			19.643565026646062	70.17	37.57	249.17484809536302					Single Protein		A0A090I170	6	7	7	6	7	6	17	25	100.0	Confident
1860	A0A090I171	A0A090I171_METFO_Probable_tRNA_pseudouridine_synthase_B_OS=Methanobacterium_formicicum_OX=2162_GN=truB_PE=3_SV=1			35.52631154594633	100.0	11.25	22.979270128359737					Single Protein		A0A090I171	2	24	24	2	24	2	2	33	100.0	Confident
1861	A0A090I9G4	A0A090I9G4_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1646_PE=4_SV=1			60.321227591129066	7.92	0.0	0.0					Single Protein		A0A090I9G4	0	1	1	0	0	0	0	1	0.0	Not Validated
1862	A0A090IAW6	A0A090IAW6_METFO_Radical_SAM_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2287_PE=4_SV=1			42.54672621016961	55.59	0.0	0.0					Single Protein		A0A090IAW6	0	17	17	0	0	0	0	24	0.0	Not Validated
1863	A0A090IAW3	A0A090IAW3_METFO_ATP_dependent_DNA_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2282_PE=4_SV=1			33.51334047172498	100.0	0.0	0.0					Single Protein		A0A090IAW3	0	23	23	0	0	0	0	26	0.0	Not Validated
1864	A0A090I0W7	A0A090I0W7_METFO_Oxidoreductase_GFO/IDH/MOCA_family_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1907_PE=4_SV=1			35.29342100938442	81.7	4.42	15.464493041167437					Single Protein		A0A090I0W7	1	20	20	1	20	1	1	22	100.0	Doubtful
1865	A0A090I188	A0A090I188_METFO_30S_ribosomal_protein_S19P_OS=Methanobacterium_formicicum_OX=2162_GN=rps19_PE=3_SV=1			15.78038506303373	100.0	0.0	0.0					Single Protein		A0A090I188	0	29	29	0	0	0	0	41	0.0	Not Validated
1866	A0A090I184	A0A090I184_METFO_Ribonuclease_P_protein_component_1_OS=Methanobacterium_formicicum_OX=2162_GN=rnp1_PE=3_SV=1			9.967300350403383	100.0	0.0	0.0					Single Protein		A0A090I184	0	6	6	0	0	0	0	6	0.0	Not Validated
1867	A0A090I180	A0A090I180_METFO_50S_ribosomal_protein_L5_OS=Methanobacterium_formicicum_OX=2162_GN=rpl5p_PE=3_SV=1			19.726389896985516	100.0	32.37	232.36071220352966					Single Protein		A0A090I180	5	32	32	5	32	5	18	64	100.0	Confident
1868	A0A090I0W1	A0A090I0W1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0088_PE=4_SV=1			15.677362587489945	100.0	0.0	0.0					Single Protein		A0A090I0W1	0	31	29	0	0	0	0	49	0.0	Not Validated
1869	A0A090I9H9	A0A090I9H9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1661_PE=4_SV=1			18.25270120541424	35.22	0.0	0.0					Single Protein		A0A090I9H9	0	3	3	0	0	0	0	6	0.0	Not Validated
1870	A0A090I182	A0A090I182_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1987_PE=4_SV=1			20.42568348913448	100.0	6.21	27.69629544661061					Single Protein		A0A090I182	1	7	7	1	0	0	1	9	58.82352941176471	Not Validated
1871	K1H4_HUMAN				44.6606992045555	79.7	0.0	0.0					Single Protein		K1H4_HUMAN	0	32	25	0	0	0	0	50	0.0	Not Validated
1872	A0A090IAX7	A0A090IAX7_METFO_Phosphoribosylaminoimidazole-succinocarboxamide_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=purC_PE=3_SV=1			28.563576765369614	88.31	0.0	0.0					Single Protein		A0A090IAX7	0	18	18	0	0	0	0	21	0.0	Not Validated
1873	A0A090I9H0	A0A090I9H0_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1651_PE=4_SV=1			64.93997912449267	64.3	0.0	0.0					Single Protein		A0A090I9H0	0	28	28	0	0	0	0	39	0.0	Not Validated
1874	A0A090IAX4	A0A090IAX4_METFO_Acyl-CoA_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=yngI_PE=4_SV=1			62.469438580113604	75.59	0.0	0.0					Single Protein		A0A090IAX4	0	29	29	0	0	0	0	42	0.0	Not Validated
1875	A0A090IAX1	A0A090IAX1_METFO_PUA_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1603_PE=3_SV=1			34.47663877044771	87.17	0.0	0.0					Single Protein		A0A090IAX1	0	54	54	0	0	0	0	65	0.0	Not Validated
1876	A0A090I0T5	A0A090I0T5_METFO_Toprim_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1955_PE=4_SV=1			34.044095709289316	78.04	11.49	63.09194715637166					Single Protein		A0A090I0T5	3	31	31	3	31	3	5	45	100.0	Confident
1877	A0A090JUZ9	A0A090JUZ9_METFO_Sulfopyruvate_decarboxylase_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=comD_PE=4_SV=1			17.498013829040463	80.37	0.0	0.0					Single Protein		A0A090JUZ9	0	3	3	0	0	0	0	4	0.0	Not Validated
1878	A0A090I151	A0A090I151_METFO_Big-1_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0264_PE=3_SV=1			123.91068205256178	39.66	26.5	128.27270693967026					Single Protein		A0A090I151	19	24	24	19	24	19	57	84	100.0	Confident
1879	A0A090I0T1	A0A090I0T1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0137_PE=4_SV=1			29.262544660167777	56.51	26.02	457.2049267978409	Oxidation of M(M1, M126)	Oxidation of M(2)			Single Protein		A0A090I0T1	8	20	20	8	20	8	33	59	100.0	Confident
1880	A0A090JUZ5	A0A090JUZ5_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0953_PE=4_SV=1			25.13207313759564	84.91	0.0	0.0					Single Protein		A0A090JUZ5	0	9	9	0	0	0	0	10	0.0	Not Validated
1881	A0A090I153	A0A090I153_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0269_PE=4_SV=1			86.13288237425185	72.63	0.0	0.0					Single Protein		A0A090I153	0	32	32	0	0	0	0	36	0.0	Not Validated
1882	A0A090I9E4	A0A090I9E4_METFO_30S_ribosomal_protein_S7_OS=Methanobacterium_formicicum_OX=2162_GN=rps7_PE=3_SV=1			21.197256979270026	100.0	20.32	100.49163882633849					Single Protein		A0A090I9E4	3	28	28	3	28	3	5	41	100.0	Confident
1883	A0A090I9E7	A0A090I9E7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1626_PE=4_SV=1			36.202780963592595	90.13	5.92	16.12580359884894					Single Protein		A0A090I9E7	1	67	67	1	0	0	1	97	58.82352941176471	Not Validated
1884	A0A090JUZ0	A0A090JUZ0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0948_PE=4_SV=1			124.93089831471029	89.84	0.0	0.0					Single Protein		A0A090JUZ0	0	93	93	0	0	0	0	111	47.05882352941176	Not Validated
1885	A0A090I9E0	A0A090I9E0_METFO_DNA-directed_RNA_polymerase_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=rpoA1_PE=3_SV=1			97.96712323379874	81.63	9.99	25.6550199658785					Single Protein		A0A090I9E0	7	98	98	7	98	7	12	146	100.0	Confident
1886	A0A090IAU9	A0A090IAU9_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2257_PE=4_SV=1			10.409975687496416	51.09	0.0	0.0					Single Protein		A0A090IAU9	0	4	4	0	0	0	0	5	0.0	Not Validated
1887	A0A090IAU5	A0A090IAU5_METFO_Choloylglycine_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=cbh_PE=3_SV=1			36.689966224247776	78.05	11.89	98.16036866766937					Single Protein		A0A090IAU5	3	12	12	3	12	3	8	19	100.0	Confident
1888	A0A090IB66	A0A090IB66_METFO_F420-0:gamma-glutamyl_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1805_PE=4_SV=1			33.206379246100575	76.09	0.0	0.0					Single Protein		A0A090IB66	0	17	17	0	0	0	0	22	0.0	Not Validated
1889	A0A090IAU2	A0A090IAU2_METFO_DLH_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2247_PE=4_SV=1			21.62173521998899	68.91	0.0	0.0					Single Protein		A0A090IAU2	0	4	4	0	0	0	0	8	0.0	Not Validated
1890	A0A090I0S7	A0A090I0S7_METFO_O-phospho-L-seryl-tRNA:Cys-tRNA_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=pscS_PE=3_SV=1			42.81413967870659	92.15	3.14	12.83310024620439					Single Protein		A0A090I0S7	1	48	48	1	0	0	1	68	17.647058823529417	Not Validated
1891	A0A090I147	A0A090I147_METFO_DNA_double-strand_break_repair_Rad50_ATPase_OS=Methanobacterium_formicicum_OX=2162_GN=rad50_PE=3_SV=1			103.80256214135912	93.55	0.0	0.0					Single Protein		A0A090I147	0	124	124	0	0	0	0	147	0.0	Not Validated
1892	A0A090I148	A0A090I148_METFO_dTDP-glucose_4,6-dehydratase-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0259_PE=4_SV=1			34.47270591635843	89.69	6.87	50.53860096958842					Single Protein		A0A090I148	2	49	49	2	49	2	5	99	100.0	Confident
1893	A0A090I0S9	A0A090I0S9_METFO_ATPase_AAA_family_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1870_PE=4_SV=1			56.9533623420257	87.67	0.0	0.0					Single Protein		A0A090I0S9	0	58	58	0	0	0	0	67	35.29411764705882	Not Validated
1894	A0A090I0U5	A0A090I0U5_METFO_GIY-YIG_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0152_PE=4_SV=1			16.837556201616064	100.0	0.0	0.0					Single Protein		A0A090I0U5	0	7	7	0	0	0	0	7	0.0	Not Validated
1895	A0A090I166	A0A090I166_METFO_Enolase_OS=Methanobacterium_formicicum_OX=2162_GN=eno_PE=3_SV=1			44.54234885537025	63.94	16.83	48.06121856911842					Single Protein		A0A090I166	4	25	25	4	25	4	8	36	100.0	Confident
1896	A0A090I168	A0A090I168_METFO_50S_ribosomal_protein_L18e_OS=Methanobacterium_formicicum_OX=2162_GN=rpl18e_PE=3_SV=1			12.839993120736223	100.0	0.0	0.0					Single Protein		A0A090I168	0	9	9	0	0	0	0	9	0.0	Not Validated
1897	ANXA5_HUMAN				35.78336046734699	100.0	0.0	0.0					Single Protein		ANXA5_HUMAN	0	21	21	0	0	0	0	25	0.0	Not Validated
1898	A0A090I163	A0A090I163_METFO_Isopentenyl_phosphate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0289_PE=3_SV=1			28.97947311859865	89.02	0.0	0.0					Single Protein		A0A090I163	0	7	7	0	0	0	0	7	0.0	Not Validated
1899	A0A090I0U0	A0A090I0U0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0147_PE=4_SV=1			22.379290578989085	47.47	0.0	0.0					Single Protein		A0A090I0U0	0	7	7	0	0	0	0	10	0.0	Not Validated
1900	A0A090I9F1	A0A090I9F1_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=mtrA2_PE=3_SV=1			19.60386732824366	70.17	11.05	128.66782924015953					Single Protein		A0A090I9F1	2	6	5	1	5	1	6	15	100.0	Confident
1901	A0A090IAV9	A0A090IAV9_METFO_DUF1801_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2277_PE=4_SV=1			13.539996125538256	100.0	0.0	0.0					Single Protein		A0A090IAV9	0	7	7	0	0	0	0	7	0.0	Not Validated
1902	A0A089ZCZ0	A0A089ZCZ0_METFO_Tyrosine_recombinase_XerA_OS=Methanobacterium_formicicum_OX=2162_GN=xerA_PE=3_SV=1			38.90329256533668	90.94	0.0	0.0					Single Protein		A0A089ZCZ0	0	50	50	0	0	0	0	68	0.0	Not Validated
1903	A0A090IAV7	A0A090IAV7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2272_PE=4_SV=1			19.196619321433236	100.0	0.0	0.0					Single Protein		A0A090IAV7	0	13	13	0	0	0	0	14	0.0	Not Validated
1904	A0A090IAV2	A0A090IAV2_METFO_Aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2262_PE=3_SV=1			43.26625045817056	92.66	0.0	0.0					Single Protein		A0A090IAV2	0	16	16	0	0	0	0	19	0.0	Not Validated
1905	A0A090IAV4	A0A090IAV4_METFO_HTH_arsR-type_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2267_PE=4_SV=1			13.566105710153925	71.43	0.0	0.0					Single Protein		A0A090IAV4	0	17	17	0	0	0	0	23	0.0	Not Validated
1906	A0A090I0T8	A0A090I0T8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1880_PE=4_SV=1			79.5878515438688	62.23	0.0	0.0					Single Protein		A0A090I0T8	0	34	34	0	0	0	0	47	0.0	Not Validated
1907	A0A090I159	A0A090I159_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0279_PE=4_SV=1			8.951356082620956	100.0	0.0	0.0					Single Protein		A0A090I159	0	14	14	0	0	0	0	20	0.0	Not Validated
1908	A0A090IAC4	A0A090IAC4_METFO_Oxidoreductase/nitrogenase_component_1_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2059_PE=4_SV=1			57.515131943192216	60.59	0.0	0.0					Single Protein		A0A090IAC4	0	22	22	0	0	0	0	31	0.0	Not Validated
1909	A0A089ZDV5	A0A089ZDV5_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0181_PE=4_SV=1			11.649770047975247	100.0	0.0	0.0					Single Protein		A0A089ZDV5	0	21	21	0	0	0	1	32	0.0	Not Validated
1910	A0A090IAC1	A0A090IAC1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2054_PE=4_SV=1			8.302390625974505	100.0	0.0	0.0					Single Protein		A0A090IAC1	0	1	1	0	0	0	0	1	0.0	Not Validated
1911	A0A089ZDV6	A0A089ZDV6_METFO_Transposase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0183_PE=4_SV=1			47.87793797121245	100.0	0.0	0.0					Single Protein		A0A089ZDV6	0	57	57	0	0	0	0	69	0.0	Not Validated
1912	A0A090JUG7	A0A090JUG7_METFO_Phosphate_binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0745_PE=4_SV=1			29.14237438978952	78.29	31.32	123.0522859235242					Single Protein		A0A090JUG7	6	7	7	6	7	6	13	18	100.0	Confident
1913	A0A090I929	A0A090I929_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1464_PE=4_SV=1			32.6321358531844	12.79	0.0	0.0					Single Protein		A0A090I929	0	1	1	0	0	0	0	1	0.0	Not Validated
1914	A0A090JUG3	A0A090JUG3_METFO_Phosphate-specific_transport_system_accessory_protein_PhoU_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0740_PE=3_SV=1			25.640166088364634	85.14	0.0	0.0					Single Protein		A0A090JUG3	0	28	28	0	0	0	0	43	0.0	Not Validated
1915	A0A090I8Q5	A0A090I8Q5_METFO_Probable_cobyric_acid_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=cobQ_PE=3_SV=1			56.137665548870004	75.49	0.0	0.0					Single Protein		A0A090I8Q5	0	19	19	0	0	0	1	26	70.58823529411764	Not Validated
1916	A0A090JUG0	A0A090JUG0_METFO_Formate_hydrogenlyase,_iron-sulfur_subunit_2_OS=Methanobacterium_formicicum_OX=2162_GN=porF_PE=4_SV=1			15.688640500166338	100.0	0.0	0.0					Single Protein		A0A090JUG0	0	29	29	0	0	0	0	37	0.0	Not Validated
1917	A0A090I8Q6	A0A090I8Q6_METFO_NAD-dependent_malic_enzyme_OS=Methanobacterium_formicicum_OX=2162_GN=maeA_PE=3_SV=1			59.07293776103859	67.74	0.0	0.0					Single Protein		A0A090I8Q6	0	30	30	0	0	0	0	43	68.42105263157895	Not Validated
1918	A0A089ZV99	A0A089ZV99_METFO_HIT_family_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1249_PE=4_SV=1			17.744606124482086	54.61	0.0	0.0					Single Protein		A0A089ZV99	0	5	5	0	0	0	0	9	0.0	Not Validated
1919	A0A090I8Q7	A0A090I8Q7_METFO_Ribosomal_RNA_adenine_methylase_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2419_PE=4_SV=1			28.34373950571871	73.15	0.0	0.0					Single Protein		A0A090I8Q7	0	7	7	0	0	0	0	9	0.0	Not Validated
1920	A0A089ZV97	A0A089ZV97_METFO_ATPase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1239_PE=4_SV=1			33.88583602377142	89.53	0.0	0.0					Single Protein		A0A089ZV97	0	24	24	0	0	0	0	34	41.17647058823529	Not Validated
1921	A0A090I921	A0A090I921_METFO_Probable_tRNA_pseudouridine_synthase_D_OS=Methanobacterium_formicicum_OX=2162_GN=truD_PE=3_SV=1			47.828735195355094	93.05	0.0	0.0					Single Protein		A0A090I921	0	86	86	0	0	0	0	110	0.0	Not Validated
1922	A0A090I8Q1	A0A090I8Q1_METFO_Anti-sigma_factor_antagonist_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1767_PE=3_SV=1			12.417447459738316	66.37	9.73	65.36325725400103					Single Protein		A0A090I8Q1	1	4	4	1	4	1	1	5	100.0	Doubtful
1923	A0A090IAB7	A0A090IAB7_METFO_UPF0033_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2049_PE=4_SV=1			7.9693363206010535	100.0	0.0	0.0					Single Protein		A0A090IAB7	0	5	5	0	0	0	0	6	0.0	Not Validated
1924	A0A090I8Q0	A0A090I8Q0_METFO_ThrE_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1281_PE=4_SV=1			45.51972318991983	31.44	0.0	0.0					Single Protein		A0A090I8Q0	0	1	1	0	0	0	0	1	0.0	Not Validated
1925	A0A090IAD3	A0A090IAD3_METFO_Homoserine_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=hom_PE=4_SV=1			37.66961104322279	66.38	4.24	62.58184205170311					Single Protein		A0A090IAD3	1	11	11	1	11	1	3	15	100.0	Doubtful
1926	A0A090IAD6	A0A090IAD6_METFO_Peptidase_A24A_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2079_PE=4_SV=1			42.814232024550904	43.26	0.0	0.0					Single Protein		A0A090IAD6	0	9	9	0	0	0	0	10	0.0	Not Validated
1927	A0A089ZE63	A0A089ZE63_METFO_Peptidase_M23_family_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0308_PE=4_SV=1			26.640463249617014	57.56	0.0	0.0					Single Protein		A0A089ZE63	0	10	10	0	0	0	0	12	0.0	Not Validated
1928	A0A089ZDU1	A0A089ZDU1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2129_PE=4_SV=1			12.253245329233836	65.42	0.0	0.0					Single Protein		A0A089ZDU1	0	6	6	0	0	0	0	6	0.0	Not Validated
1929	A0A090JUH9	A0A090JUH9_METFO_Acetyl-CoA_decarbonylase/synthase_complex_subunit_epsilon_OS=Methanobacterium_formicicum_OX=2162_GN=cdhB_PE=3_SV=1			19.441289618787486	100.0	0.0	0.0					Single Protein		A0A090JUH9	0	8	8	0	0	0	0	9	0.0	Not Validated
1930	A0A090I8R6	A0A090I8R6_METFO_Acetylornithine_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=argD_PE=3_SV=1			42.48638393187859	69.13	17.86	61.41514104402783					Single Protein		A0A090I8R6	5	31	31	5	31	5	10	57	100.0	Confident
1931	A0A089ZUW8	A0A089ZUW8_METFO_RNA-free_ribonuclease_P_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0586_PE=3_SV=1			25.558213781878106	100.0	3.64	22.28292860931853					Single Protein		A0A089ZUW8	1	52	52	1	0	0	1	68	88.23529411764706	Not Validated
1932	A0A090I938	A0A090I938_METFO_Phosphomethylpyrimidine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=thiC1_PE=3_SV=1			46.66634113044773	80.65	34.73	96.3227689123057	Oxidation of M(M354)	Oxidation of M(1)			Single Protein		A0A090I938	9	49	49	9	49	9	20	82	100.0	Confident
1933	A0A090I8R8	A0A090I8R8_METFO_UPF0146_protein_DSM1535_2434_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2434_PE=3_SV=1			15.217926261571792	100.0	0.0	0.0					Single Protein		A0A090I8R8	0	8	8	0	0	0	0	11	0.0	Not Validated
1934	A0A090JUH2	A0A090JUH2_METFO_Phosphohydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0750_PE=4_SV=1			30.334170406916062	62.92	0.0	0.0					Single Protein		A0A090JUH2	0	14	14	0	0	0	0	16	0.0	Not Validated
1935	A0A090I932	A0A090I932_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1469_PE=4_SV=1			32.588443897311414	79.46	16.5	68.08672630625108					Single Protein		A0A090I932	4	16	16	4	16	4	8	24	100.0	Confident
1936	A0A089ZUW3	A0A089ZUW3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0561_PE=4_SV=1			20.37109510146367	100.0	0.0	0.0					Single Protein		A0A089ZUW3	0	17	17	0	0	0	0	20	0.0	Not Validated
1937	A0A090I8R2	A0A090I8R2_METFO_CrtC_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1301_PE=4_SV=1			63.51437425697456	67.5	0.0	0.0					Single Protein		A0A090I8R2	0	46	46	0	0	0	0	63	0.0	Not Validated
1938	A0A090I934	A0A090I934_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1474_PE=4_SV=1			17.64763147618084	50.3	8.38	220.8218150473008					Single Protein		A0A090I934	1	2	2	1	2	1	5	8	100.0	Doubtful
1939	A0A090IAC7	A0A090IAC7_METFO_PBPb_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2064_PE=4_SV=1			37.58644019356966	91.62	0.0	0.0					Single Protein		A0A090IAC7	0	8	8	0	0	0	0	11	0.0	Not Validated
1940	A0A090I8R0	A0A090I8R0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1296_PE=4_SV=1			47.059346311376245	69.27	7.8	25.60526459380382					Single Protein		A0A090I8R0	3	23	23	3	23	3	5	34	100.0	Confident
1941	A0A090I8R1	A0A090I8R1_METFO_UDP-N-acetylmuramoyl-L-alanine-D-glutamateligase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2424_PE=4_SV=1			58.25764180038753	94.27	1.91	18.7108560841606					Single Protein		A0A090I8R1	1	28	28	1	28	1	3	40	100.0	Doubtful
1942	K1M1_SHEEP				46.644804577126074	89.32	0.0	0.0					Single Protein		K1M1_SHEEP	0	27	11	0	0	0	0	35	0.0	Not Validated
1943	A0A089ZE99	A0A089ZE99_METFO_Rubrerythrin_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2321_PE=4_SV=1			15.684558243578255	100.0	0.0	0.0					Single Protein		A0A089ZE99	0	21	21	0	0	0	0	25	0.0	Not Validated
1944	A0A090JUE5	A0A090JUE5_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0715_PE=4_SV=1			20.22455685747234	84.66	0.0	0.0					Single Protein		A0A090JUE5	0	12	12	0	0	0	0	12	0.0	Not Validated
1945	A0A089ZDX2	A0A089ZDX2_METFO_AbrB_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1433_PE=4_SV=1			8.546753269358428	100.0	0.0	0.0					Single Protein		A0A089ZDX2	0	5	5	0	0	0	0	6	0.0	Not Validated
1946	A0A090JUE8	A0A090JUE8_METFO_AAA_15_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0720_PE=4_SV=1			80.65753827742711	73.99	0.0	0.0					Single Protein		A0A090JUE8	0	43	43	0	0	0	0	64	0.0	Not Validated
1947	A0A090JUE2	A0A090JUE2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0710_PE=4_SV=1			75.37917813867361	73.91	0.0	0.0					Single Protein		A0A090JUE2	0	36	36	0	0	0	0	47	0.0	Not Validated
1948	A0A090I909	A0A090I909_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0111_PE=4_SV=1			6.808733438932133	100.0	0.0	0.0					Single Protein		A0A090I909	0	2	2	0	0	0	0	2	0.0	Not Validated
1949	A0A090I904	A0A090I904_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1429_PE=4_SV=1			66.99707130460533	70.15	3.32	23.1784600191493					Single Protein		A0A090I904	2	35	35	2	35	2	5	57	100.0	Confident
