	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting NSAF	Confident Phosphosites	#Confident Phosphosites	Ambiguous Phosphosites	#Ambiguous Phosphosites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
274	A0A090I6I2	A0A090I6I2_METFO_Adenylosuccinate_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=purA_PE=3_SV=1			37.287410871746154	92.06	14.41	0.03181372549019608		0		0	Single Protein		A0A090I6I2	5	35	35	5	35	5	20	67	100.0	Confident
275	A0A090I6J2	A0A090I6J2_METFO_Oxidored_nitro_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1422_PE=4_SV=1			39.43651940264239	80.22	7.69	0.0046875		0		0	Single Protein		A0A090I6J2	2	17	17	2	17	2	2	21	100.0	Confident
276	A0A090I6G6	A0A090I6G6_METFO_PAS/PAC_sensor_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0068_PE=4_SV=1			27.506340189335692	100.0	5.24	0.004032258064516129		0		0	Single Protein		A0A090I6G6	1	6	6	1	6	1	1	9	100.0	Doubtful
277	A0A089ZC05	A0A089ZC05_METFO_DNA_helicase_OS=Methanobacterium_formicicum_OX=2162_GN=mcm_PE=3_SV=1			75.69518817133944	91.34	2.24	0.0014925373134328358		0		0	Single Protein		A0A089ZC05	1	75	75	1	75	1	1	108	100.0	Doubtful
278	A0A090I6V1	A0A090I6V1_METFO_Glutamyl-tRNA(Gln)_amidotransferase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=gatE_PE=3_SV=1			71.0058966000645	79.94	2.71	0.001890359168241966		0		0	Single Protein		A0A090I6V1	1	36	36	1	36	1	1	41	94.11764705882352	Doubtful
279	A0A089Z9Y9	A0A089Z9Y9_METFO_Type_II_secretion_system_protein_E_GspE_OS=Methanobacterium_formicicum_OX=2162_GN=gspE_PE=4_SV=1			62.41723242721952	88.93	12.89	0.00798563138988671		0		0	Single Protein		A0A089Z9Y9	7	72	72	7	72	7	11	103	100.0	Confident
280	A0A090I781	A0A090I781_METFO_Fructose-1,6-bisphosphate_aldolase/phosphatase_OS=Methanobacterium_formicicum_OX=2162_GN=fbp_PE=3_SV=1			40.25487119379003	78.08	29.86	0.03439014202172094		0		0	Single Protein		A0A090I781	10	36	36	10	36	10	30	74	100.0	Confident
281	A0A090I6V8	A0A090I6V8_METFO_CoB-CoM_heterodisulfide_reductase_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=hdrB_PE=3_SV=1			31.83147891692074	60.9	22.15	0.010426929392446634		0		0	Single Protein		A0A090I6V8	6	22	22	6	22	6	5	43	100.0	Confident
282	A0A090I6T0	A0A090I6T0_METFO_Glutamine_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=glnA1_PE=3_SV=1			49.94474492677991	61.76	7.92	0.021452145214521448		0		0	Single Protein		A0A090I6T0	3	25	25	3	25	3	10	40	100.0	Confident
283	A0A090I744	A0A090I744_METFO_3-phosphoshikimate_1-carboxyvinyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=aroA_PE=3_SV=1			46.5748359201137	75.86	2.07	0.006060606060606061		0		0	Single Protein		A0A090I744	1	17	17	1	17	1	2	23	100.0	Doubtful
284	A0A090I729	A0A090I729_METFO_TrkA_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0570_PE=4_SV=1			22.21445946281592	100.0	4.98	0.01990049751243781		0		0	Single Protein		A0A090I729	1	20	20	1	20	1	4	30	100.0	Doubtful
285	A0A090I6Q2	A0A090I6Q2_METFO_Formylmethanofuran_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=fwdC_PE=4_SV=1			29.324464627705627	100.0	47.96	0.06170869609531318		0		0	Single Protein		A0A090I6Q2	12	25	25	12	25	12	47	75	100.0	Confident
286	A0A090I740	A0A090I740_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1669_PE=4_SV=1			31.91327104525397	100.0	21.58	0.027997601918465224		0		0	Single Protein		A0A090I740	5	34	34	5	34	5	14	63	100.0	Confident
287	A0A089ZBE1	A0A089ZBE1_METFO_UPF0288_protein_BRM9_0509_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0509_PE=3_SV=1			57.131414947592674	80.59	16.08	0.004745634016704631		0		0	Single Protein		A0A089ZBE1	4	38	38	4	38	4	4	46	100.0	Confident
288	K1C10_HUMAN				59.48287701205572	61.72	44.01	0.054901880500101		0		0	Single Protein		K1C10_HUMAN	23	43	40	20	40	20	127	204	100.0	Confident
289	A0A090I6P0	A0A090I6P0_METFO_3-hexulose-6-phosphate_isomerase_HxlB1_OS=Methanobacterium_formicicum_OX=2162_GN=hxlB1_PE=3_SV=1			22.084555450504638	81.09	6.47	0.006134969325153374		0		0	Single Protein		A0A090I6P0	1	9	9	1	9	1	2	10	100.0	Doubtful
290	A0A090JU72	A0A090JU72_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0630_PE=4_SV=1			17.00959552109985	80.0	6.88	0.0234375		0		0	Single Protein		A0A090JU72	1	7	7	1	7	1	4	15	100.0	Doubtful
291	A0A090JTT4	A0A090JTT4_METFO_Methanogenesis_marker_protein_15_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0505_PE=4_SV=1			44.08565178869224	80.24	49.64	0.01757612604720043		0		0	Single Protein		A0A090JTT4	13	26	26	13	26	13	23	43	100.0	Confident
292	A0A090JU62	A0A090JU62_METFO_Glutamine_amidotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0648_PE=4_SV=1			34.25025075096751	82.3	2.95	0.009836065573770493		0		0	Single Protein		A0A090JU62	1	18	18	1	18	1	3	26	100.0	Doubtful
293	A0A090JTQ5	A0A090JTQ5_METFO_Aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0454_PE=3_SV=1			41.10370250129661	91.35	10.81	0.010848126232741619		0		0	Single Protein		A0A090JTQ5	3	22	22	3	22	3	7	28	100.0	Confident
294	A0A090JU38	A0A090JU38_METFO_Argininosuccinate_lyase_OS=Methanobacterium_formicicum_OX=2162_GN=argH_PE=3_SV=1			52.512914897334824	75.9	2.11	0.005154639175257732		0		0	Single Protein		A0A090JU38	1	26	26	1	26	1	2	37	100.0	Doubtful
295	A0A090JU33	A0A090JU33_METFO_DNA-directed_RNA_polymerase_OS=Methanobacterium_formicicum_OX=2162_GN=rpoE1_PE=4_SV=1			21.7285997109712	78.35	14.43	0.013157894736842105		0		0	Single Protein		A0A090JU33	2	16	16	2	16	2	3	20	100.0	Confident
296	A0A090JU20	A0A090JU20_METFO_3-hexulose-6-phosphate_isomerase_HxlB2_OS=Methanobacterium_formicicum_OX=2162_GN=hxlB2_PE=3_SV=1			21.249861014749083	65.8	12.95	0.03937007874015748		0		0	Single Protein		A0A090JU20	2	6	6	2	6	2	6	12	100.0	Confident
297	A0A090JU15	A0A090JU15_METFO_Putative_KH_and_PIN-domain_containing_protein_MJ1533_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0570_PE=4_SV=1			50.391584129937876	87.75	2.0	0.0022271714922048997		0		0	Single Protein		A0A090JU15	1	54	54	1	54	1	1	64	100.0	Doubtful
298	A0A090I8I5	A0A090I8I5_METFO_Uroporphyrinogen-III_C-methyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=cobA_PE=3_SV=1			25.72765863582667	83.97	10.97	0.01256281407035176		0		0	Single Protein		A0A090I8I5	2	10	10	2	10	2	4	13	100.0	Confident
299	A0A090I8J8	A0A090I8J8_METFO_ATPase_AAA_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2336_PE=4_SV=1			58.73367148021759	94.37	1.94	0.001941747572815534		0		0	Single Protein		A0A090I8J8	1	63	63	1	63	1	1	99	100.0	Doubtful
300	A0A090I8J3	A0A090I8J3_METFO_Cobalt-precorrin-8X_methylmutase_OS=Methanobacterium_formicicum_OX=2162_GN=cbiC_PE=4_SV=1			22.810860902108303	86.79	7.55	0.0047169811320754715		0		0	Single Protein		A0A090I8J3	1	18	18	1	18	1	1	23	100.0	Doubtful
301	A0A090JTZ4	A0A090JTZ4_METFO_Robl_LC7_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0545_PE=4_SV=1			55.73456914301631	86.88	3.78	0.004576659038901602		0		0	Single Protein		A0A090JTZ4	2	40	40	2	40	2	3	53	99.78494623655914	Confident
302	A0A090I8E3	A0A090I8E3_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2225_PE=4_SV=1			59.728069432667915	78.31	8.82	0.007875457875457875		0		0	Single Protein		A0A090I8E3	4	28	28	4	28	4	6	35	100.0	Confident
303	A0A090JTX8	A0A090JTX8_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0530_PE=4_SV=1			44.91145928840658	100.0	24.57	0.015511638898735674		0		0	Single Protein		A0A090JTX8	8	23	23	8	23	8	15	36	100.0	Confident
304	A0A090I8C8	A0A090I8C8_METFO_Flavodoxin/nitric_oxide_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1142_PE=4_SV=1			17.670184065014347	80.25	22.84	0.02948717948717949		0		0	Single Protein		A0A090I8C8	3	8	8	3	8	3	5	13	100.0	Confident
305	A0A090JTX4	A0A090JTX4_METFO_dCTP_deaminase,_dUMP-forming_OS=Methanobacterium_formicicum_OX=2162_GN=dcd_PE=3_SV=1			22.852710338794463	82.67	24.26	0.01666666666666667		0		0	Single Protein		A0A090JTX4	5	25	25	5	25	5	6	39	100.0	Confident
306	A0A090IA40	A0A090IA40_METFO_Thermosome_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=thsA_PE=3_SV=1			58.46071331926441	83.43	47.15	0.04885829231532365		0		0	Single Protein		A0A090IA40	21	72	61	14	61	14	108	208	100.0	Confident
307	A0A090JTY9	A0A090JTY9_METFO_Peptidase_C60_sortase_A_and_B_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0540_PE=4_SV=1			21.9242615001937	66.67	4.55	0.022727272727272728		0		0	Single Protein		A0A090JTY9	1	15	15	1	15	1	3	21	100.0	Doubtful
308	A0A089ZC90	A0A089ZC90_METFO_V-type_ATP_synthase_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=ahaD_PE=3_SV=1			25.063142041516745	100.0	7.76	0.0091324200913242		0		0	Single Protein		A0A089ZC90	1	64	64	1	64	1	3	85	100.0	Doubtful
309	A0A090JTE7	A0A090JTE7_METFO_30S_ribosomal_protein_S3_OS=Methanobacterium_formicicum_OX=2162_GN=rps3_PE=3_SV=1			45.20345921301491	81.22	17.56	0.03094582185491276		0		0	Single Protein		A0A090JTE7	5	46	46	5	46	5	19	85	100.0	Confident
310	A0A090JTE0	A0A090JTE0_METFO_50S_ribosomal_protein_L6_OS=Methanobacterium_formicicum_OX=2162_GN=rpl6p_PE=3_SV=1			19.545618983365323	100.0	47.46	0.08927898843153079		0		0	Single Protein		A0A090JTE0	7	21	21	7	21	7	34	60	100.0	Confident
311	A0A090JTF6	A0A090JTF6_METFO_Biotin-(Acetyl-CoA_carboxylase)_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0338_PE=3_SV=1			36.149872006655364	87.96	10.49	0.006432748538011695		0		0	Single Protein		A0A090JTF6	3	24	24	3	24	3	3	34	100.0	Confident
312	A0A090I7P6	A0A090I7P6_METFO_Ferrous_iron_transport_protein_B_OS=Methanobacterium_formicicum_OX=2162_GN=feoB1_PE=4_SV=1			73.16059121617431	61.32	2.25	0.00228310502283105		0		0	Single Protein		A0A090I7P6	1	19	19	1	19	1	1	21	58.82352941176471	Doubtful
313	A0A090JTC3	A0A090JTC3_METFO_30S_ribosomal_protein_S9_OS=Methanobacterium_formicicum_OX=2162_GN=rpl13p_PE=3_SV=1			14.939127642773796	100.0	9.02	0.022556390977443608		0		0	Single Protein		A0A090JTC3	1	29	29	1	29	1	3	39	100.0	Doubtful
314	A0A089ZCU1	A0A089ZCU1_METFO_Transcription_elongation_factor_Spt5_OS=Methanobacterium_formicicum_OX=2162_GN=spt5_PE=3_SV=1			16.061856519082863	100.0	30.61	0.049319727891156455		0		0	Single Protein		A0A089ZCU1	4	14	14	4	14	4	13	32	100.0	Confident
315	A0A090I7K3	A0A090I7K3_METFO_Phosphate_import_ATP-binding_protein_PstB_OS=Methanobacterium_formicicum_OX=2162_GN=pstB_PE=3_SV=1			28.201659907472095	100.0	16.73	0.020584329349269587		0		0	Single Protein		A0A090I7K3	3	23	23	3	23	3	7	35	100.0	Confident
316	A0A090I7L5	A0A090I7L5_METFO_Acetyl-CoA_decarbonylase/synthase_complex_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=cdhA_PE=3_SV=1			86.03322831334211	76.65	3.05	0.00303951367781155		0		0	Single Protein		A0A090I7L5	2	71	71	2	71	2	4	105	100.0	Confident
317	A0A090I7L2	A0A090I7L2_METFO_Acetyl-CoA_decarbonylase/synthase_complex_subunit_gamma_OS=Methanobacterium_formicicum_OX=2162_GN=cdhE_PE=3_SV=1			50.94980276104781	73.43	15.33	0.008156028368794326		0		0	Single Protein		A0A090I7L2	6	19	19	6	19	6	8	30	100.0	Confident
318	A0A089ZCR8	A0A089ZCR8_METFO_Proteasome-activating_nucleotidase_OS=Methanobacterium_formicicum_OX=2162_GN=pan_PE=3_SV=1			45.831489581572335	92.44	15.37	0.011640909662017845		0		0	Single Protein		A0A089ZCR8	6	75	74	5	74	5	11	102	100.0	Confident
319	A0A089ZCQ3	A0A089ZCQ3_METFO_Putative_rubrerythrin_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1006_PE=4_SV=1			22.382044094126314	86.08	36.08	0.0411512027491409		0		0	Single Protein		A0A089ZCQ3	6	28	28	6	28	6	24	71	100.0	Confident
320	A0A090I7Y5	A0A090I7Y5_METFO_AsnC_family_transcriptional_regulator_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0969_PE=4_SV=1			18.455589264981302	100.0	15.0	0.01875		0		0	Single Protein		A0A090I7Y5	2	26	26	2	26	2	4	39	100.0	Confident
321	A0A090I899	A0A090I899_METFO_Molybdenum_cofactor_biosynthesis_protein_MoaA_OS=Methanobacterium_formicicum_OX=2162_GN=moaA_PE=4_SV=1			55.00988984998277	75.36	15.68	0.010115830115830116		0		0	Single Protein		A0A090I899	7	35	35	7	35	7	12	53	100.0	Confident
322	A0A090I897	A0A090I897_METFO_Formylmethanofuran--tetrahydromethanopterin_formyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=ftr_PE=3_SV=1			31.31377494357824	57.91	22.22	0.0458540630182421		0		0	Single Protein		A0A090I897	6	19	19	6	19	6	21	44	100.0	Confident
323	A0A090I7X7	A0A090I7X7_METFO_Glutamine-scyllo-inositol_transaminase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0929_PE=3_SV=1			40.04826557311185	76.1	6.59	0.009025270758122744		0		0	Single Protein		A0A090I7X7	2	17	17	2	17	2	4	23	100.0	Confident
324	A0A090I871	A0A090I871_METFO_Signal_peptide_peptidase_SppA,_36K_type_OS=Methanobacterium_formicicum_OX=2162_GN=sppA1_PE=3_SV=1			32.985933634946626	49.36	6.73	0.007211538461538462		0		0	Single Protein		A0A090I871	2	6	6	2	6	2	2	7	82.35294117647058	Doubtful
325	A0A090I7U6	A0A090I7U6_METFO_GDP-mannose_4,6-dehydratase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2001_PE=4_SV=1			45.95733837398273	89.76	44.63	0.04315262786730177		0		0	Single Protein		A0A090I7U6	15	30	30	15	30	15	63	104	100.0	Confident
326	A0A090I7U4	A0A090I7U4_METFO_ABC_transporter_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0884_PE=4_SV=1			32.281788783977355	76.31	16.03	0.012533875338753388		0		0	Single Protein		A0A090I7U4	4	40	40	4	40	4	5	63	100.0	Confident
327	A0A090I7W3	A0A090I7W3_METFO_Methyl-coenzyme_M_reductase_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=mcrB_PE=3_SV=1			46.94274210091379	64.56	58.24	0.15835235021078164		0		0	Single Protein		A0A090I7W3	26	43	43	26	43	26	216	321	100.0	Confident
328	A0A090I7V9	A0A090I7V9_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=mtrE_PE=3_SV=1			30.71094884518551	19.66	10.85	0.11206896551724138		0		0	Single Protein		A0A090I7V9	2	2	2	2	2	2	9	12	100.0	Confident
329	A0A090I7S6	A0A090I7S6_METFO_TGc_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1976_PE=4_SV=1			63.61047239179807	58.61	20.0	0.012362637362637362		0		0	Single Protein		A0A090I7S6	6	25	20	4	20	4	25	62	100.0	Confident
330	A0A090I842	A0A090I842_METFO_CBS_domain-containing_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1036_PE=4_SV=1			31.291453390373853	79.21	46.95	0.052366420914807976		0		0	Single Protein		A0A090I842	13	43	42	13	42	13	49	115	100.0	Confident
331	A0A090I7T8	A0A090I7T8_METFO_Peptidyl-prolyl_cis-trans_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0907_PE=3_SV=1			29.41450296953283	100.0	18.39	0.022030651340996164		0		0	Single Protein		A0A090I7T8	4	39	39	4	39	4	12	62	100.0	Confident
332	A0A090I7T4	A0A090I7T4_METFO_Phosphoenolpyruvate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=ppsA1_PE=3_SV=1			83.72800510760915	79.84	57.33	0.01916776705164842		0		0	Single Protein		A0A090I7T4	36	68	68	36	68	36	103	187	100.0	Confident
333	A0A090I7Q9	A0A090I7Q9_METFO_2-amino-3,7-dideoxy-D-threo-hept-6-ulosonate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=aroA'_PE=3_SV=1			28.26060789774629	81.89	20.0	0.026651305683563747		0		0	Single Protein		A0A090I7Q9	5	24	24	5	24	5	10	45	100.0	Confident
334	A0A089ZCI8	A0A089ZCI8_METFO_Methanogenesis_marker_protein_7_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0950_PE=4_SV=1			33.997769251689434	77.23	8.91	0.00641025641025641		0		0	Single Protein		A0A089ZCI8	2	19	19	2	19	2	2	26	82.35294117647058	Confident
335	A0A090I135	A0A090I135_METFO_UTP--glucose-1-phosphate_uridylyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=yngB_PE=3_SV=1			31.620237960790647	78.29	11.39	0.013386880856760375		0		0	Single Protein		A0A090I135	3	28	28	3	28	3	6	33	100.0	Confident
336	A0A090I0R5	A0A090I0R5_METFO_2,3-bisphosphoglycerate-independent_phosphoglycerate_mutase_OS=Methanobacterium_formicicum_OX=2162_GN=apgM1_PE=3_SV=1			43.44505505253927	63.77	10.17	0.007133592736705577		0		0	Single Protein		A0A090I0R5	3	28	28	3	28	3	3	38	100.0	Confident
337	A0A090I0S1	A0A090I0S1_METFO_KH_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1939_PE=4_SV=1			20.887177072228567	83.42	4.28	0.019230769230769232		0		0	Single Protein		A0A090I0S1	1	14	14	1	14	1	3	20	100.0	Doubtful
338	A0A090I9D3	A0A090I9D3_METFO_Succinate--CoA_ligase_[ADP-forming]_subunit_beta_OS=Methanobacterium_formicicum_OX=2162_GN=sucC_PE=3_SV=1			39.97881074207412	100.0	26.63	0.014221014492753625		0		0	Single Protein		A0A090I9D3	6	26	26	6	26	6	11	42	100.0	Confident
339	A0A090I9D6	A0A090I9D6_METFO_Triosephosphate_isomerase_OS=Methanobacterium_formicicum_OX=2162_GN=tpiA_PE=3_SV=1			23.486166630844448	73.78	6.67	0.006024096385542169		0		0	Single Protein		A0A090I9D6	1	5	5	1	5	1	1	6	64.70588235294117	Doubtful
340	A0A090IB52	A0A090IB52_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1785_PE=4_SV=1			44.393417075684546	52.13	5.69	0.00487012987012987		0		0	Single Protein		A0A090IB52	2	12	12	2	12	2	2	17	100.0	Confident
341	A0A090I0P2	A0A090I0P2_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0013_PE=4_SV=1			42.61859235886728	58.63	2.54	0.003875968992248062		0		0	Single Protein		A0A090I0P2	1	9	9	1	9	1	1	12	100.0	Doubtful
342	A0A090I9A6	A0A090I9A6_METFO_Hydroxylamine_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=hcp_PE=3_SV=1			48.27891550428775	81.69	63.39	0.10064804421647823		0		0	Single Protein		A0A090I9A6	25	51	51	25	51	25	159	234	100.0	Confident
343	A0A090JUV1	A0A090JUV1_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=mtrD_PE=3_SV=1			23.977778372308617	18.67	3.32	0.15555555555555556		0		0	Single Protein		A0A090JUV1	1	1	1	1	1	1	7	10	100.0	Doubtful
344	A0A090IAQ7	A0A090IAQ7_METFO_TGc_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2217_PE=4_SV=1			123.27274952236145	54.06	9.72	0.010329611908559268		0		0	Single Protein		A0A090IAQ7	7	20	17	4	17	4	43	74	100.0	Confident
345	A0A090IB20	A0A090IB20_METFO_Proteasome_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=psmA_PE=3_SV=1			27.875127649647077	89.24	41.83	0.03314835894517171		0		0	Single Protein		A0A090IB20	8	30	30	8	30	8	27	65	100.0	Confident
346	A0A089ZDH4	A0A089ZDH4_METFO_Elongation_factor_1-alpha_OS=Methanobacterium_formicicum_OX=2162_GN=tuf_PE=3_SV=1			45.22317445495815	84.02	52.54	0.0622843960190403		0		0	Single Protein		A0A089ZDH4	20	57	57	20	57	20	95	196	100.0	Confident
347	A0A090JUU7	A0A090JUU7_METFO_Tetrahydromethanopterin_S-methyltransferase_subunit_G_OS=Methanobacterium_formicicum_OX=2162_GN=mtrG_PE=3_SV=1			9.348907340023166	100.0	16.67	0.16666666666666666		0		0	Single Protein		A0A090JUU7	1	8	8	1	8	1	14	28	100.0	Doubtful
348	A0A090I9B3	A0A090I9B3_METFO_GTP_cyclohydrolase_III_OS=Methanobacterium_formicicum_OX=2162_GN=gch3_PE=3_SV=1			27.662015795230868	65.74	7.17	0.006060606060606061		0		0	Single Protein		A0A090I9B3	1	11	11	1	11	1	1	15	100.0	Doubtful
349	HBB_HUMAN				15.8572496933539	100.0	8.9	0.0136986301369863		0		0	Single Protein		HBB_HUMAN	1	4	4	1	4	1	2	10	100.0	Doubtful
350	A0A090I116	A0A090I116_METFO_Amidophosphoribosyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=purF_PE=3_SV=1			51.369187869462294	87.12	7.3	0.004234026173979984		0		0	Single Protein		A0A090I116	3	35	35	3	35	3	3	47	100.0	Confident
351	A0A090JV79	A0A090JV79_METFO_DNA-(apurinic_or_apyrimidinic_site)_lyase_OS=Methanobacterium_formicicum_OX=2162_GN=mutM3_PE=3_SV=1			30.76174444632991	81.85	5.56	0.004524886877828055		0		0	Single Protein		A0A090JV79	1	12	12	1	12	1	2	15	94.11764705882352	Doubtful
352	A0A090JUT3	A0A090JUT3_METFO_F420-non-reducing_hydrogenase_iron-sulfur_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=mvhD_PE=3_SV=1			16.60400173311701	100.0	27.03	0.0951576576576577		0		0	Single Protein		A0A090JUT3	4	29	29	4	29	4	27	61	100.0	Confident
353	A0A090IB02	A0A090IB02_METFO_FeoA_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2353_PE=4_SV=1			8.414637587983188	100.0	14.47	0.013157894736842105		0		0	Single Protein		A0A090IB02	1	9	9	1	9	1	1	9	100.0	Doubtful
354	A0A090JUS4	A0A090JUS4_METFO_Seryl-tRNA_synthetase_OS=Methanobacterium_formicicum_OX=2162_GN=serS_PE=3_SV=1			59.37440962007426	93.8	6.78	0.0048209366391184574		0		0	Single Protein		A0A090JUS4	3	63	63	3	63	3	4	86	100.0	Confident
355	A0A090I100	A0A090I100_METFO_S-inosyl-L-homocysteine_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=ahcY_PE=3_SV=1			46.20998719748499	72.9	6.0	0.018092105263157895		0		0	Single Protein		A0A090I100	2	34	34	2	34	2	6	43	100.0	Confident
356	A0A090JV64	A0A090JV64_METFO_CBS_domain-containing_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1035_PE=4_SV=1			30.177776398680656	74.26	38.24	0.07072921577872075		0		0	Single Protein		A0A090JV64	9	38	37	9	37	9	34	86	100.0	Confident
357	A0A089ZDA2	A0A089ZDA2_METFO_Cell_division_control_protein_Cdc48_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1992_PE=3_SV=1			80.10606414335489	100.0	28.93	0.01120013671666564		0		0	Single Protein		A0A089ZDA2	17	83	82	16	82	16	42	141	100.0	Confident
358	A0A090I0N7	A0A090I0N7_METFO_PyrE-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=pyrE2_PE=3_SV=1			21.552217035015758	74.87	34.67	0.045190156599552576		0		0	Single Protein		A0A090I0N7	6	18	18	6	18	6	13	31	100.0	Confident
359	A0A090JUQ9	A0A090JUQ9_METFO_Putative_nickel_insertion_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0858_PE=3_SV=1			43.27488631203358	75.51	7.83	0.002340823970037453		0		0	Single Protein		A0A090JUQ9	3	13	13	3	13	3	3	17	100.0	Confident
360	A0A090I0K3	A0A090I0K3_METFO_Histidinol-phosphate_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=hisC_PE=3_SV=1			41.59313910578606	72.68	19.95	0.019671201814058955		0		0	Single Protein		A0A090I0K3	5	31	31	5	31	5	9	42	100.0	Confident
361	REF_HEVBR				14.71268950229706	100.0	25.36	0.02777777777777778		0		0	Single Protein		REF_HEVBR	3	7	7	3	7	3	5	19	100.0	Confident
362	A0A090I0L2	A0A090I0L2_METFO_Dimethylmenaquinone_methyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0057_PE=4_SV=1			24.499926040895964	87.17	3.98	0.004424778761061947		0		0	Single Protein		A0A090I0L2	1	12	12	1	12	1	1	19	100.0	Doubtful
363	A0A090I0Z8	A0A090I0Z8_METFO_Type_2_DNA_topoisomerase_6_subunit_B_OS=Methanobacterium_formicicum_OX=2162_GN=top6B_PE=3_SV=1			59.20083564543436	94.87	9.7	0.006495564005069709		0		0	Single Protein		A0A090I0Z8	4	75	75	4	75	4	7	105	100.0	Confident
364	A0A090I192	A0A090I192_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0408_PE=4_SV=1			30.61539714691531	86.45	4.76	0.00847457627118644		0		0	Single Protein		A0A090I192	1	24	24	1	24	1	2	40	100.0	Doubtful
365	A0A090I0Y6	A0A090I0Y6_METFO_Phosphoserine_phosphatase_SerB_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0173_PE=4_SV=1			56.84069605435563	86.29	17.94	0.01858403797656134		0		0	Single Protein		A0A090I0Y6	9	99	99	9	99	9	21	131	100.0	Confident
