	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting NSAF	Confident Phosphosites	#Confident Phosphosites	Ambiguous Phosphosites	#Ambiguous Phosphosites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
272	A0A090I9B3	A0A090I9B3_METFO_GTP_cyclohydrolase_III_OS=Methanobacterium_formicicum_OX=2162_GN=gch3_PE=3_SV=1			27.662015795230868	65.74	12.35	0.03636363636363636		0		0	Single Protein		A0A090I9B3	2	12	12	2	12	2	7	19	100.0	Confident
273	A0A090JUT3	A0A090JUT3_METFO_F420-non-reducing_hydrogenase_iron-sulfur_subunit_D_OS=Methanobacterium_formicicum_OX=2162_GN=mvhD_PE=3_SV=1			16.60400173311701	100.0	18.24	0.0686936936936937		0		0	Single Protein		A0A090JUT3	3	18	18	3	18	3	13	32	100.0	Confident
274	A0A090I100	A0A090I100_METFO_S-inosyl-L-homocysteine_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=ahcY_PE=3_SV=1			46.20998719748499	72.9	6.0	0.01644736842105263		0		0	Single Protein		A0A090I100	2	51	51	2	51	2	6	64	100.0	Confident
275	A0A090JV64	A0A090JV64_METFO_CBS_domain-containing_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1035_PE=4_SV=1			30.177776398680656	74.26	24.63	0.021534653465346536		0		0	Single Protein		A0A090JV64	6	15	15	6	15	6	12	36	100.0	Confident
276	A0A089ZDA2	A0A089ZDA2_METFO_Cell_division_control_protein_Cdc48_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1992_PE=3_SV=1			80.10606414335489	92.98	4.13	0.005739210284664831		0		0	Single Protein		A0A089ZDA2	3	71	70	3	70	3	7	91	100.0	Confident
277	A0A090JV59	A0A090JV59_METFO_Transcription_elongation_factor_NusA-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0275_PE=4_SV=1			18.339065130128976	100.0	6.63	0.006024096385542169		0		0	Single Protein		A0A090JV59	1	18	18	1	18	1	1	22	95.65217391304348	Doubtful
278	A0A090I0N7	A0A090I0N7_METFO_PyrE-like_protein_OS=Methanobacterium_formicicum_OX=2162_GN=pyrE2_PE=3_SV=1			21.552217035015758	74.87	23.12	0.021252796420581657		0		0	Single Protein		A0A090I0N7	4	13	13	4	13	4	7	22	100.0	Confident
279	A0A090JV30	A0A090JV30_METFO_Putative_secreted_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0996_PE=4_SV=1			15.22081372938549	33.79	9.66	0.012658227848101266		0		0	Single Protein		A0A090JV30	1	3	3	1	3	1	1	3	100.0	Doubtful
280	A0A090JUQ9	A0A090JUQ9_METFO_Putative_nickel_insertion_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0858_PE=3_SV=1			43.27488631203358	75.51	2.53	0.0028089887640449437		0		0	Single Protein		A0A090JUQ9	1	13	13	1	13	1	2	13	100.0	Doubtful
281	A0A090I0K3	A0A090I0K3_METFO_Histidinol-phosphate_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=hisC_PE=3_SV=1			41.59313910578606	72.68	4.92	0.006802721088435374		0		0	Single Protein		A0A090I0K3	1	17	17	1	17	1	2	24	100.0	Doubtful
282	RS27A_HUMAN				17.95349157867425	100.0	10.26	0.00641025641025641		0		0	Single Protein		RS27A_HUMAN	1	39	39	1	39	1	1	61	100.0	Doubtful
283	REF_HEVBR				14.71268950229706	100.0	25.36	0.02777777777777778		0		0	Single Protein		REF_HEVBR	3	8	8	3	8	3	5	17	100.0	Confident
284	A0A090I192	A0A090I192_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0408_PE=4_SV=1			30.61539714691531	86.45	8.06	0.00847457627118644		0		0	Single Protein		A0A090I192	2	19	19	2	19	2	3	26	100.0	Confident
285	A0A090I0Y6	A0A090I0Y6_METFO_Phosphoserine_phosphatase_SerB_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0173_PE=4_SV=1			56.84069605435563	86.29	15.12	0.015559635068980865		0		0	Single Protein		A0A090I0Y6	7	90	90	7	90	7	14	126	100.0	Confident
286	A0A090I170	A0A090I170_METFO_TATA-box-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=tbp_PE=3_SV=1			19.643565026646062	70.17	46.41	0.03987108655616943		0		0	Single Protein		A0A090I170	6	10	10	6	10	6	16	24	100.0	Confident
287	A0A090I180	A0A090I180_METFO_50S_ribosomal_protein_L5_OS=Methanobacterium_formicicum_OX=2162_GN=rpl5p_PE=3_SV=1			19.726389896985516	100.0	39.88	0.040366088631984584		0		0	Single Protein		A0A090I180	6	36	36	6	36	6	17	60	100.0	Confident
288	A0A090I0T1	A0A090I0T1_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0137_PE=4_SV=1			29.262544660167777	46.84	14.87	0.06414473684210527		0		0	Single Protein		A0A090I0T1	4	22	22	4	22	4	15	42	100.0	Confident
289	A0A090I151	A0A090I151_METFO_Big-1_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0264_PE=3_SV=1			123.91068205256178	39.66	9.06	0.008352612299980721		0		0	Single Protein		A0A090I151	7	13	13	7	13	7	12	25	100.0	Confident
290	A0A090I9E4	A0A090I9E4_METFO_30S_ribosomal_protein_S7_OS=Methanobacterium_formicicum_OX=2162_GN=rps7_PE=3_SV=1			21.197256979270026	100.0	14.97	0.016042780748663103		0		0	Single Protein		A0A090I9E4	2	25	25	2	25	2	4	30	100.0	Confident
291	A0A090I9E0	A0A090I9E0_METFO_DNA-directed_RNA_polymerase_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=rpoA1_PE=3_SV=1			97.96712323379874	81.63	3.56	0.002297410192147034		0		0	Single Protein		A0A090I9E0	3	92	92	3	92	3	4	117	100.0	Confident
292	A0A090IAU5	A0A090IAU5_METFO_Choloylglycine_hydrolase_OS=Methanobacterium_formicicum_OX=2162_GN=cbh_PE=3_SV=1			36.689966224247776	70.12	6.71	0.0088339222614841		0		0	Single Protein		A0A090IAU5	2	10	10	2	10	2	4	14	100.0	Confident
293	A0A090I166	A0A090I166_METFO_Enolase_OS=Methanobacterium_formicicum_OX=2162_GN=eno_PE=3_SV=1			44.54234885537025	45.43	14.66	0.015737874097007224		0		0	Single Protein		A0A090I166	4	18	18	4	18	4	8	26	100.0	Confident
294	A0A090JUG7	A0A090JUG7_METFO_Phosphate_binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0745_PE=4_SV=1			29.14237438978952	78.29	9.96	0.006072874493927126		0		0	Single Protein		A0A090JUG7	2	5	5	2	5	2	2	6	100.0	Confident
295	A0A090I8Q5	A0A090I8Q5_METFO_Probable_cobyric_acid_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=cobQ_PE=3_SV=1			56.137665548870004	70.39	2.35	0.004246284501061571		0		0	Single Protein		A0A090I8Q5	1	21	21	1	21	1	2	26	100.0	Doubtful
296	A0A090IAD3	A0A090IAD3_METFO_Homoserine_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=hom_PE=4_SV=1			37.66961104322279	66.38	4.24	0.01276595744680851		0		0	Single Protein		A0A090IAD3	1	10	10	1	10	1	3	13	100.0	Doubtful
297	A0A090I8R6	A0A090I8R6_METFO_Acetylornithine_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=argD_PE=3_SV=1			42.48638393187859	69.13	12.76	0.007829977628635347		0		0	Single Protein		A0A090I8R6	3	35	35	3	35	3	3	54	100.0	Confident
298	A0A090I938	A0A090I938_METFO_Phosphomethylpyrimidine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=thiC1_PE=3_SV=1			46.66634113044773	80.65	17.25	0.01282394995531725		0		0	Single Protein		A0A090I938	5	48	48	5	48	5	11	70	100.0	Confident
299	A0A090I932	A0A090I932_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1469_PE=4_SV=1			32.588443897311414	79.46	12.46	0.010732323232323232		0		0	Single Protein		A0A090I932	3	18	18	3	18	3	4	20	100.0	Confident
300	A0A090I8R0	A0A090I8R0_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1296_PE=4_SV=1			47.059346311376245	57.21	7.8	0.008072174738841406		0		0	Single Protein		A0A090I8R0	3	23	23	3	23	3	4	30	100.0	Confident
301	A0A090I904	A0A090I904_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1429_PE=4_SV=1			66.99707130460533	70.15	6.8	0.001970055161544523		0		0	Single Protein		A0A090I904	3	31	31	3	31	3	2	40	100.0	Confident
302	A0A089ZE87	A0A089ZE87_METFO_ABC_transporter_ATP-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2311_PE=4_SV=1			24.032573915921663	74.65	5.53	0.006172839506172839		0		0	Single Protein		A0A089ZE87	1	13	13	1	13	1	3	17	100.0	Doubtful
303	A0A089ZDW1	A0A089ZDW1_METFO_Methyl-coenzyme_M_reductase_II_D_subunit_MrtD_OS=Methanobacterium_formicicum_OX=2162_GN=mrtD_PE=4_SV=1			18.13478183998762	100.0	20.37	0.030864197530864196		0		0	Single Protein		A0A089ZDW1	2	9	9	2	9	2	6	15	100.0	Confident
304	A0A090JUF5	A0A090JUF5_METFO_Pyruvate_synthase_subunit_PorC_OS=Methanobacterium_formicicum_OX=2162_GN=porC_PE=4_SV=1			18.642925701937028	62.64	27.59	0.007965686274509803		0		0	Single Protein		A0A090JUF5	4	11	11	4	11	4	4	20	100.0	Confident
305	A0A090I915	A0A090I915_METFO_5'-deoxyadenosine_deaminase_OS=Methanobacterium_formicicum_OX=2162_GN=mtaD_PE=3_SV=1			47.3419781682728	75.35	2.56	0.005698005698005698		0		0	Single Protein		A0A090I915	1	25	25	1	25	1	2	33	86.95652173913044	Doubtful
306	A0A089ZUS9	A0A089ZUS9_METFO_50S_ribosomal_protein_L18_OS=Methanobacterium_formicicum_OX=2162_GN=rpl18p_PE=3_SV=1			21.23813980264427	84.46	31.61	0.014680483592400692		0		0	Single Protein		A0A089ZUS9	3	26	26	3	26	3	4	36	100.0	Confident
307	A0A090I8M1	A0A090I8M1_METFO_Lon_protease_OS=Methanobacterium_formicicum_OX=2162_GN=lon_PE=2_SV=1			89.02468353828397	76.39	3.91	0.002109704641350211		0		0	Single Protein		A0A090I8M1	2	81	81	2	81	2	2	113	100.0	Confident
308	A0A090I8M3	A0A090I8M3_METFO_S-adenosylmethionine_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=mat_PE=3_SV=1			43.810112854905825	79.3	15.46	0.012526205450733756		0		0	Single Protein		A0A090I8M3	5	23	23	5	23	5	10	35	100.0	Confident
309	A0A089ZUT2	A0A089ZUT2_METFO_50S_ribosomal_protein_L22_OS=Methanobacterium_formicicum_OX=2162_GN=rpl22p_PE=3_SV=1			17.240133128575565	82.47	6.49	0.006493506493506494		0		0	Single Protein		A0A089ZUT2	1	24	24	1	24	1	1	29	95.65217391304348	Doubtful
310	A0A089ZUT3	A0A089ZUT3_METFO_50S_ribosomal_protein_L3_OS=Methanobacterium_formicicum_OX=2162_GN=rpl3p_PE=3_SV=1			36.94444525413583	83.93	7.44	0.019345238095238096		0		0	Single Protein		A0A089ZUT3	2	29	29	2	29	2	8	45	100.0	Confident
311	A0A090JUA7	A0A090JUA7_METFO_DNA_topoisomerase_1_OS=Methanobacterium_formicicum_OX=2162_GN=topA_PE=3_SV=1			81.0219967563102	96.1	0.0	0.0		0		0	Single Protein		A0A090JUA7	0	132	132	0	132	0	2	189	86.95652173913044	Doubtful
312	A0A090I8L6	A0A090I8L6_METFO_Replication_factor-A_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1230_PE=4_SV=1			88.92937218778448	86.73	54.36	0.013450906474392461		0		0	Single Protein		A0A090I8L6	36	91	91	36	91	36	95	183	100.0	Confident
313	A0A090IAK8	A0A090IAK8_METFO_5-amino-6-(D-ribitylamino)uracil--L-tyrosine_4-hydroxyphenyl_transferase_OS=Methanobacterium_formicicum_OX=2162_GN=cofH3_PE=3_SV=1			41.62802437009429	74.66	4.58	0.003289473684210526		0		0	Single Protein		A0A090IAK8	1	15	15	1	15	1	1	16	86.95652173913044	Doubtful
314	A0A090I3L1	A0A090I3L1_METFO_Acetyl-CoA_synthetase_AcsA1_OS=Methanobacterium_formicicum_OX=2162_GN=acsA3_PE=4_SV=1			71.60453531820211	75.91	1.57	6.915629322268326E-4		0		0	Related Proteins	A0A090I4D4	A0A090I3L1, A0A090I4D4	1	6	0	0	0	0	1	9	100.0	Doubtful
315	A0A089ZDP0	A0A089ZDP0_METFO_Thiamine_thiazole_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=thi4_PE=3_SV=1			29.2722636069215	88.36	0.0	0.0		0		0	Single Protein		A0A089ZDP0	0	7	7	0	7	0	3	9	100.0	Doubtful
316	A0A089ZV28	A0A089ZV28_METFO_Heat_shock_protein_Hsp20_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0892_PE=3_SV=1			16.708029033776402	100.0	26.53	0.022675736961451247		0		0	Single Protein		A0A089ZV28	3	18	18	3	18	3	6	25	100.0	Confident
317	A0A089ZV33	A0A089ZV33_METFO_FeS_assembly_protein_SufBD_OS=Methanobacterium_formicicum_OX=2162_GN=sufBD_PE=4_SV=1			45.15231980023905	72.26	14.6	0.020594837261503927		0		0	Single Protein		A0A089ZV33	5	31	31	5	31	5	12	49	100.0	Confident
318	A0A090I8W8	A0A090I8W8_METFO_Bifunctional_enzyme_Fae/Hps_OS=Methanobacterium_formicicum_OX=2162_GN=fae-hps_PE=3_SV=1			44.64926265863231	75.37	36.45	0.04618078049896229		0		0	Single Protein		A0A090I8W8	14	40	40	14	40	14	50	99	100.0	Confident
319	A0A090I8X6	A0A090I8X6_METFO_DNA/RNA-binding_protein_Alba_OS=Methanobacterium_formicicum_OX=2162_GN=albA_PE=3_SV=1			10.128141862919918	24.73	9.68	0.13043478260869565		0		0	Single Protein		A0A090I8X6	1	2	2	1	2	1	3	4	100.0	Doubtful
320	A0A090I8V0	A0A090I8V0_METFO_Threonine--tRNA_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=thrS_PE=3_SV=1			69.61551458427863	90.83	5.89	0.003818876159301691		0		0	Single Protein		A0A090I8V0	4	66	66	4	66	4	5	79	100.0	Confident
321	A0A090JUK8	A0A090JUK8_METFO_V-type_proton_ATPase_subunit_E_OS=Methanobacterium_formicicum_OX=2162_GN=atpE_PE=3_SV=1			22.74284375898725	100.0	34.3	0.028594432942259045		0		0	Single Protein		A0A090JUK8	7	47	47	7	47	7	20	83	100.0	Confident
322	A0A090I8U6	A0A090I8U6_METFO_Arginine--tRNA_ligase_OS=Methanobacterium_formicicum_OX=2162_GN=argS_PE=3_SV=1			63.869741373892765	90.96	1.77	0.0035460992907801418		0		0	Single Protein		A0A090I8U6	1	31	31	1	31	1	2	36	100.0	Doubtful
323	A0A090IAF9	A0A090IAF9_METFO_Putative_ATP-dependent_helicase_MTH_1802_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_2120_PE=4_SV=1			98.89158975669703	86.73	0.0	0.0		0		0	Single Protein		A0A090IAF9	0	116	116	0	116	0	0	155	100.0	Doubtful
324	A0A090I8U4	A0A090I8U4_METFO_Acetolactate_synthase_OS=Methanobacterium_formicicum_OX=2162_GN=ilvB_PE=3_SV=1			62.41368202191981	61.31	2.25	0.002421307506053269		0		0	Single Protein		A0A090I8U4	1	28	28	1	28	1	1	32	100.0	Doubtful
325	A0A090IAH6	A0A090IAH6_METFO_Thermosome_subunit_OS=Methanobacterium_formicicum_OX=2162_GN=thsB_PE=3_SV=1			58.15186904037978	95.05	73.99	0.06647052779333204		0		0	Single Protein		A0A090IAH6	40	80	68	32	68	32	244	384	100.0	Confident
326	A0A090I8V8	A0A090I8V8_METFO_F420-dependent_methylenetetrahydromethanopterin_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=mtd_PE=3_SV=1			29.279991961775757	100.0	34.42	0.047722567287784665		0		0	Single Protein		A0A090I8V8	7	19	19	7	19	7	26	50	100.0	Confident
327	A0A090I8S8	A0A090I8S8_METFO_ABC_transporter_ATP-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1808_PE=4_SV=1			28.235593848776407	79.46	12.02	0.013565891472868217		0		0	Single Protein		A0A090I8S8	2	25	25	2	25	2	5	33	100.0	Confident
328	A0A090I8S1	A0A090I8S1_METFO_Universal_stress_protein_UspA5_OS=Methanobacterium_formicicum_OX=2162_GN=uspA5_PE=4_SV=1			16.286737193989435	81.76	6.08	0.006756756756756757		0		0	Single Protein		A0A090I8S1	1	20	20	1	20	1	1	27	100.0	Doubtful
329	A0A090I958	A0A090I958_METFO_Extracellular_solute-binding_protein_OS=Methanobacterium_formicicum_OX=2162_GN=wtpA_PE=3_SV=1			38.15532830688034	50.14	17.38	0.04824561403508773		0		0	Single Protein		A0A090I958	4	15	15	4	15	4	19	38	100.0	Confident
330	A0A090JUJ4	A0A090JUJ4_METFO_L-aspartate_dehydrogenase_OS=Methanobacterium_formicicum_OX=2162_GN=nadX_PE=3_SV=1			27.415470924933963	100.0	7.87	0.007874015748031496		0		0	Single Protein		A0A090JUJ4	2	13	13	2	13	2	3	17	100.0	Confident
331	A0A090I246	A0A090I246_METFO_3-hydroxy-3-methylglutaryl_coenzyme_A_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=hmgA_PE=3_SV=1			42.908698345106444	74.88	16.17	0.008709981167608287		0		0	Single Protein		A0A090I246	4	24	24	4	24	4	5	32	100.0	Confident
332	A0A089ZVL0	A0A089ZVL0_METFO_Cell_division_protein_FtsZ_OS=Methanobacterium_formicicum_OX=2162_GN=ftsZ_PE=3_SV=1			40.82762224251868	70.16	31.41	0.015622662677636503		0		0	Single Protein		A0A089ZVL0	8	34	34	8	34	8	16	55	100.0	Confident
333	A0A090JVW9	A0A090JVW9_METFO_Aspartate_carbamoyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=pyrB_PE=3_SV=1			33.813418197663935	89.47	9.54	0.0055147058823529415		0		0	Single Protein		A0A090JVW9	2	18	18	2	18	2	3	21	100.0	Confident
334	A0A090JVY2	A0A090JVY2_METFO_Branched-chain-amino-acid_aminotransferase_OS=Methanobacterium_formicicum_OX=2162_GN=ilvE_PE=3_SV=1			34.43122842494193	81.37	6.21	0.005474452554744526		0		0	Single Protein		A0A090JVY2	2	10	10	2	10	2	2	12	100.0	Confident
335	A0A090JW98	A0A090JW98_METFO_Anaerobic_ribonucleoside-triphosphate_reductase_OS=Methanobacterium_formicicum_OX=2162_GN=nrdD_PE=4_SV=1			87.02119820079746	71.88	1.95	0.0015748031496062992		0		0	Single Protein		A0A090JW98	1	86	86	1	86	1	1	115	100.0	Doubtful
336	A0A090JW72	A0A090JW72_METFO_Arsenite-activated_ATPase_ArsA_OS=Methanobacterium_formicicum_OX=2162_GN=arsA_PE=4_SV=1			36.347833202364995	71.96	17.45	0.023018648018648016		0		0	Single Protein		A0A090JW72	4	44	44	4	44	4	13	58	100.0	Confident
337	A0A090I210	A0A090I210_METFO_Putative_aminotransferase_MJ0959_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0647_PE=4_SV=1			41.74408664854916	62.3	32.98	0.04838577878350605		0		0	Single Protein		A0A090I210	11	41	41	11	41	11	30	89	100.0	Confident
338	A0A090JW64	A0A090JW64_METFO_LemA_family_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0105_PE=3_SV=1			21.647276764654656	69.52	41.18	0.03986957840461025		0		0	Single Protein		A0A090JW64	7	13	13	7	13	7	14	30	100.0	Confident
339	A0A090I1P7	A0A090I1P7_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0551_PE=4_SV=1			38.15239847593765	75.84	11.8	0.011831275720164609		0		0	Single Protein		A0A090I1P7	3	14	14	3	14	3	7	25	100.0	Confident
340	A0A090I219	A0A090I219_METFO_Translation_initiation_factor_6_OS=Methanobacterium_formicicum_OX=2162_GN=eif6_PE=3_SV=1			23.41635456344955	82.59	38.84	0.02990990990990992		0		0	Single Protein		A0A090I219	6	10	10	6	10	6	17	27	100.0	Confident
341	A0A090JW77	A0A090JW77_METFO_ATP_phosphoribosyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=hisG_PE=3_SV=1			31.406506320380196	57.34	4.2	0.004608294930875576		0		0	Single Protein		A0A090JW77	1	15	15	1	15	1	1	22	78.26086956521739	Doubtful
342	A0A090JW43	A0A090JW43_METFO_Glutamyl-tRNA(Gln)_amidotransferase_subunit_A_OS=Methanobacterium_formicicum_OX=2162_GN=gatA_PE=3_SV=1			49.95039028912297	76.42	9.39	0.005238095238095238		0		0	Single Protein		A0A090JW43	3	44	44	3	44	3	3	70	100.0	Confident
343	A0A090I1N1	A0A090I1N1_METFO_Coenzyme_F390_synthetase_FtsA2_OS=Methanobacterium_formicicum_OX=2162_GN=paaK1_PE=4_SV=1			49.35610149880717	68.74	3.68	0.0033444816053511705		0		0	Single Protein		A0A090I1N1	1	79	79	1	79	1	1	126	100.0	Doubtful
344	A0A090JVT4	A0A090JVT4_METFO_Putative_ABC_transporter_ATP-binding_protein_MJ0089_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1269_PE=4_SV=1			28.473225534901797	100.0	28.35	0.019619422572178486		0		0	Single Protein		A0A090JVT4	6	17	17	6	17	6	11	32	100.0	Confident
345	A0A090I298	A0A090I298_METFO_Archaeal_glutamate_synthase_[NADPH]_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0623_PE=3_SV=1			53.875981516854345	75.15	2.0	0.00437636761487965		0		0	Single Protein		A0A090I298	1	40	40	1	40	1	2	64	100.0	Doubtful
346	K1C15_SHEEP				48.74009619051495	88.08	11.04	0.018274853801169593		0		0	Single Protein		K1C15_SHEEP	5	43	39	2	39	2	22	84	100.0	Confident
347	A0A090I1W4	A0A090I1W4_METFO_Putative_ABC_transporter_ATP-binding_protein_MJ0719_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_0602_PE=4_SV=1			67.03620949613516	69.53	2.02	0.0		0		0	Single Protein		A0A090I1W4	1	49	49	1	49	1	0	57	86.95652173913044	Doubtful
348	A0A090I281	A0A090I281_METFO_Pyruvate_synthase_subunit_PorA_OS=Methanobacterium_formicicum_OX=2162_GN=porA_PE=4_SV=1			42.16836004226907	73.56	35.08	0.02702662106576698		0		0	Single Protein		A0A090I281	11	24	24	11	24	11	23	57	100.0	Confident
349	A0A090I9S3	A0A090I9S3_METFO_PG_binding_1_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1787_PE=4_SV=1			28.216229798518594	66.67	9.85	0.007317073170731708		0		0	Single Protein		A0A090I9S3	2	7	7	2	7	2	2	10	100.0	Doubtful
350	A0A089ZEW4	A0A089ZEW4_METFO_50S_ribosomal_protein_L11_OS=Methanobacterium_formicicum_OX=2162_GN=rpl11p_PE=3_SV=1			17.410970245444464	82.72	11.11	0.024691358024691357		0		0	Single Protein		A0A089ZEW4	2	7	7	2	7	2	5	11	100.0	Confident
351	A0A089ZEV2	A0A089ZEV2_METFO_CBS_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_1799_PE=4_SV=1			31.11922773046013	84.53	44.24	0.04188449848024314		0		0	Single Protein		A0A089ZEV2	9	39	39	9	39	9	28	70	100.0	Confident
352	A0A090JVC3	A0A090JVC3_METFO_Methyl-coenzyme_M_reductase_subunit_alpha_OS=Methanobacterium_formicicum_OX=2162_GN=mrtA_PE=3_SV=1			60.518724888446435	58.73	43.45	0.03904982513412935		0		0	Single Protein		A0A090JVC3	21	51	51	21	51	21	81	179	100.0	Confident
353	A0A089ZVX2	A0A089ZVX2_METFO_Putative_membrane_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_2379_PE=4_SV=1			17.970445628759038	70.41	8.88	0.008403361344537815		0		0	Single Protein		A0A089ZVX2	1	2	2	1	2	1	1	2	100.0	Doubtful
354	A0A089ZF65	A0A089ZF65_METFO_PRC-barrel_domain-containing_protein_OS=Methanobacterium_formicicum_OX=2162_GN=BRM9_0730_PE=4_SV=1			18.751833620053905	84.52	16.07	0.020833333333333332		0		0	Single Protein		A0A089ZF65	3	20	20	3	20	3	6	28	100.0	Confident
355	A0A090JVR0	A0A090JVR0_METFO_Serine_hydroxymethyltransferase_OS=Methanobacterium_formicicum_OX=2162_GN=glyA_PE=3_SV=1			46.372284639646864	77.01	15.4	0.017538461538461537		0		0	Single Protein		A0A090JVR0	5	31	31	5	31	5	11	43	100.0	Confident
356	A0A089ZVR0	A0A089ZVR0_METFO_30S_ribosomal_protein_S12_OS=Methanobacterium_formicicum_OX=2162_GN=rps12_PE=3_SV=1			15.403426827383916	77.3	15.6	0.022935779816513763		0		0	Single Protein		A0A089ZVR0	2	30	30	2	30	2	3	51	100.0	Confident
357	A0A089ZER7	A0A089ZER7_METFO_Exosome_complex_component_Rrp4_OS=Methanobacterium_formicicum_OX=2162_GN=rrp4_PE=3_SV=1			27.28860053992754	100.0	23.77	0.023702185792349725		0		0	Single Protein		A0A089ZER7	5	22	22	5	22	5	11	40	100.0	Confident
358	A0A090I1I9	A0A090I1I9_METFO_CoB-CoM_heterodisulfide_reductase_iron-sulfur_subunit_C_OS=Methanobacterium_formicicum_OX=2162_GN=hdrC_PE=3_SV=1			33.86977693881242	90.79	31.25	0.038134398496240604		0		0	Single Protein		A0A090I1I9	7	41	41	7	41	7	17	70	100.0	Confident
359	A0A090I1I5	A0A090I1I5_METFO_2-phosphoglycerate_kinase_OS=Methanobacterium_formicicum_OX=2162_GN=pgk2_PE=3_SV=1			34.89017781007786	91.15	3.93	0.001639344262295082		0		0	Single Protein		A0A090I1I5	2	58	58	2	58	2	1	112	95.65217391304348	Doubtful
360	A0A090JW16	A0A090JW16_METFO_Uncharacterized_protein_OS=Methanobacterium_formicicum_OX=2162_GN=DSM1535_1372_PE=3_SV=1			102.32212742986256	26.62	1.36	0.002976190476190476		0		0	Single Protein		A0A090JW16	1	12	12	1	12	1	2	13	100.0	Doubtful
361	A0A089ZVL1	A0A089ZVL1_METFO_50S_ribosomal_protein_L10_OS=Methanobacterium_formicicum_OX=2162_GN=rplP0_PE=3_SV=1			36.32648514808331	84.78	7.16	0.004477611940298508		0		0	Single Protein		A0A089ZVL1	2	27	27	2	27	2	2	35	100.0	Confident
362	A0A090I1H9	A0A090I1H9_METFO_30S_ribosomal_protein_S4e_OS=Methanobacterium_formicicum_OX=2162_GN=rps4e_PE=3_SV=1			26.828195114233495	89.21	27.39	0.03540802213001382		0		0	Single Protein		A0A090I1H9	6	24	24	6	24	6	17	35	100.0	Confident
363	A0A090JVL3	A0A090JVL3_METFO_Coenzyme_F420_hydrogenase_gamma_subunit_FrhG_OS=Methanobacterium_formicicum_OX=2162_GN=frhG_PE=3_SV=1			28.69106183889318	61.36	10.23	0.018518518518518517		0		0	Single Protein		A0A090JVL3	2	11	11	2	11	2	4	17	100.0	Confident
